,Correlation,Noise,Name,Length
6050,0.4611623594982976,smooth,Curve 5,Length 400
6051,0.8169200548889262,0.05,Curve 5,Length 400
6052,0.6689627841291677,0.1,Curve 5,Length 400
6053,0.5801449376878746,0.15,Curve 5,Length 400
6054,0.5180809819137543,0.2,Curve 5,Length 400
6060,0.6464044397642866,smooth,Curve 6,Length 400
6061,0.8221651920920046,0.05,Curve 6,Length 400
6062,0.7331288127091741,0.1,Curve 6,Length 400
6063,0.5528710183700826,0.15,Curve 6,Length 400
6064,0.5785646169044699,0.2,Curve 6,Length 400
6070,0.4980593290375203,smooth,Curve 7,Length 400
6071,0.7322810153541908,0.05,Curve 7,Length 400
6072,0.6477663109830635,0.1,Curve 7,Length 400
6073,0.5811673172832447,0.15,Curve 7,Length 400
6074,0.567090729984761,0.2,Curve 7,Length 400
6080,0.4278210865024213,smooth,Curve 8,Length 400
6081,0.7617722845158185,0.05,Curve 8,Length 400
6082,0.6541279512435005,0.1,Curve 8,Length 400
6083,0.6332183467198901,0.15,Curve 8,Length 400
6084,0.5173900163973091,0.2,Curve 8,Length 400
6090,0.4861572383291869,smooth,Curve 9,Length 400
6091,0.741026327561732,0.05,Curve 9,Length 400
6092,0.6389920518241624,0.1,Curve 9,Length 400
6093,0.4516861254393417,0.15,Curve 9,Length 400
6094,0.511723478734292,0.2,Curve 9,Length 400
6100,0.4761425540605364,smooth,Curve 10,Length 400
6101,0.7245075986066797,0.05,Curve 10,Length 400
6102,0.6579196853071767,0.1,Curve 10,Length 400
6103,0.5058630531272668,0.15,Curve 10,Length 400
6104,0.5516497312438852,0.2,Curve 10,Length 400
6110,0.4687555799804528,smooth,Curve 11,Length 400
6111,0.7821755737474947,0.05,Curve 11,Length 400
6112,0.6870941262375323,0.1,Curve 11,Length 400
6113,0.5554785631433787,0.15,Curve 11,Length 400
6114,0.6186716855142508,0.2,Curve 11,Length 400
6120,0.468427886838913,smooth,Curve 12,Length 400
6121,0.7538766103422153,0.05,Curve 12,Length 400
6122,0.6297008838679417,0.1,Curve 12,Length 400
6123,0.5533826572219632,0.15,Curve 12,Length 400
6124,0.5258146449603412,0.2,Curve 12,Length 400
6130,0.4351429687288224,smooth,Curve 13,Length 400
6131,0.8217297797434713,0.05,Curve 13,Length 400
6132,0.6475686836667652,0.1,Curve 13,Length 400
6133,0.520306105565627,0.15,Curve 13,Length 400
6134,0.4786715127273381,0.2,Curve 13,Length 400
6140,0.4727939487138218,smooth,Curve 14,Length 400
6141,0.8003684721694931,0.05,Curve 14,Length 400
6142,0.7014306701144647,0.1,Curve 14,Length 400
6143,0.5443983066336968,0.15,Curve 14,Length 400
6144,0.5618680802837636,0.2,Curve 14,Length 400
6150,0.4983152372268186,smooth,Curve 15,Length 400
6151,0.7443093496773593,0.05,Curve 15,Length 400
6152,0.6527390931618617,0.1,Curve 15,Length 400
6153,0.5234557524512254,0.15,Curve 15,Length 400
6154,0.4581645845812374,0.2,Curve 15,Length 400
6160,0.5684231945061475,smooth,Curve 16,Length 400
6161,0.825645924331642,0.05,Curve 16,Length 400
6162,0.697414091357866,0.1,Curve 16,Length 400
6163,0.6237426611858453,0.15,Curve 16,Length 400
6164,0.4950607620163001,0.2,Curve 16,Length 400
6170,0.4818957052532349,smooth,Curve 17,Length 400
6171,0.7055177930705181,0.05,Curve 17,Length 400
6172,0.7078899937540722,0.1,Curve 17,Length 400
6173,0.6539094933844343,0.15,Curve 17,Length 400
6174,0.5504062622197085,0.2,Curve 17,Length 400
6180,0.4650846720486379,smooth,Curve 18,Length 400
6181,0.787237985279203,0.05,Curve 18,Length 400
6182,0.6057237002450345,0.1,Curve 18,Length 400
6183,0.6613695790101821,0.15,Curve 18,Length 400
6184,0.4757909297577262,0.2,Curve 18,Length 400
6190,0.4188540215643269,smooth,Curve 19,Length 400
6191,0.7349361506349331,0.05,Curve 19,Length 400
6192,0.622845295240085,0.1,Curve 19,Length 400
6193,0.516694568304889,0.15,Curve 19,Length 400
6194,0.5999827882268474,0.2,Curve 19,Length 400
6200,0.4189622969287487,smooth,Curve 20,Length 400
6201,0.7120181318234067,0.05,Curve 20,Length 400
6202,0.5878830405012031,0.1,Curve 20,Length 400
6203,0.5803454336737955,0.15,Curve 20,Length 400
6204,0.5016074564342844,0.2,Curve 20,Length 400
6210,0.4466597324872783,smooth,Curve 21,Length 400
6211,0.7863959995473526,0.05,Curve 21,Length 400
6212,0.6304446689537809,0.1,Curve 21,Length 400
6213,0.5724020095615813,0.15,Curve 21,Length 400
6214,0.4943323320275898,0.2,Curve 21,Length 400
6220,0.3352999819144924,smooth,Curve 22,Length 400
6221,0.8167012776764635,0.05,Curve 22,Length 400
6222,0.6932391173532586,0.1,Curve 22,Length 400
6223,0.5499396439803715,0.15,Curve 22,Length 400
6224,0.3849548315908606,0.2,Curve 22,Length 400
6230,0.4374364856284703,smooth,Curve 23,Length 400
6231,0.6925566736947295,0.05,Curve 23,Length 400
6232,0.6263486644056192,0.1,Curve 23,Length 400
6233,0.3892314326704222,0.15,Curve 23,Length 400
6234,0.5028486489025605,0.2,Curve 23,Length 400
6240,0.3865017626464732,smooth,Curve 24,Length 400
6241,0.8137696456297172,0.05,Curve 24,Length 400
6242,0.672674218569068,0.1,Curve 24,Length 400
6243,0.6033333149452887,0.15,Curve 24,Length 400
6244,0.4338457466890267,0.2,Curve 24,Length 400
6250,0.4841145725254965,smooth,Curve 25,Length 400
6251,0.7887101622821143,0.05,Curve 25,Length 400
6252,0.6949879453332153,0.1,Curve 25,Length 400
6253,0.5738666839245955,0.15,Curve 25,Length 400
6254,0.4779103585151576,0.2,Curve 25,Length 400
6260,0.449286378887011,smooth,Curve 26,Length 400
6261,0.7447949813533418,0.05,Curve 26,Length 400
6262,0.6606236066847172,0.1,Curve 26,Length 400
6263,0.4717204106646924,0.15,Curve 26,Length 400
6264,0.4508627855135708,0.2,Curve 26,Length 400
6270,0.3808542733875409,smooth,Curve 27,Length 400
6271,0.7779096614977962,0.05,Curve 27,Length 400
6272,0.6323147771607177,0.1,Curve 27,Length 400
6273,0.5416290051411133,0.15,Curve 27,Length 400
6274,0.4385486861480133,0.2,Curve 27,Length 400
6280,0.541164683643589,smooth,Curve 28,Length 400
6281,0.819642525689864,0.05,Curve 28,Length 400
6282,0.7413022919246454,0.1,Curve 28,Length 400
6283,0.6462339728306112,0.15,Curve 28,Length 400
6284,0.6102099385431243,0.2,Curve 28,Length 400
6290,0.4632290156386969,smooth,Curve 29,Length 400
6291,0.8086327038154476,0.05,Curve 29,Length 400
6292,0.6381720506323371,0.1,Curve 29,Length 400
6293,0.5485274344884239,0.15,Curve 29,Length 400
6294,0.5047097222756752,0.2,Curve 29,Length 400
6300,0.4892649201254989,smooth,Curve 30,Length 400
6301,0.8584441174351509,0.05,Curve 30,Length 400
6302,0.6919605962158083,0.1,Curve 30,Length 400
6303,0.6944871174944262,0.15,Curve 30,Length 400
6304,0.4895064433563439,0.2,Curve 30,Length 400
6310,0.5095262138230653,smooth,Curve 31,Length 400
6311,0.7932778736773534,0.05,Curve 31,Length 400
6312,0.5977424806667019,0.1,Curve 31,Length 400
6313,0.5200892986058646,0.15,Curve 31,Length 400
6314,0.526254865323871,0.2,Curve 31,Length 400
6320,0.4894508794247019,smooth,Curve 32,Length 400
6321,0.8103729315003333,0.05,Curve 32,Length 400
6322,0.6517445858623431,0.1,Curve 32,Length 400
6323,0.5737465702094773,0.15,Curve 32,Length 400
6324,0.4128193135666259,0.2,Curve 32,Length 400
6330,0.4105998656156603,smooth,Curve 33,Length 400
6331,0.8155383222420548,0.05,Curve 33,Length 400
6332,0.6063603767673182,0.1,Curve 33,Length 400
6333,0.6345024053379645,0.15,Curve 33,Length 400
6334,0.43268555495003,0.2,Curve 33,Length 400
6340,0.5494240315851532,smooth,Curve 34,Length 400
6341,0.8323155662554362,0.05,Curve 34,Length 400
6342,0.7034071266700431,0.1,Curve 34,Length 400
6343,0.6348203499761872,0.15,Curve 34,Length 400
6344,0.5291249434101621,0.2,Curve 34,Length 400
6350,0.4516146492096405,smooth,Curve 35,Length 400
6351,0.7680424556766648,0.05,Curve 35,Length 400
6352,0.65649421503755,0.1,Curve 35,Length 400
6353,0.5233826261981608,0.15,Curve 35,Length 400
6354,0.4528394683288035,0.2,Curve 35,Length 400
6360,0.521374022164251,smooth,Curve 36,Length 400
6361,0.8152663940514279,0.05,Curve 36,Length 400
6362,0.6903563787666986,0.1,Curve 36,Length 400
6363,0.6200351572915603,0.15,Curve 36,Length 400
6364,0.5600954661786959,0.2,Curve 36,Length 400
6370,0.4516042925383255,smooth,Curve 37,Length 400
6371,0.8177068330705562,0.05,Curve 37,Length 400
6372,0.6409144078074782,0.1,Curve 37,Length 400
6373,0.4852280313129139,0.15,Curve 37,Length 400
6374,0.5568598054497457,0.2,Curve 37,Length 400
6380,0.3922187303997361,smooth,Curve 38,Length 400
6381,0.6914130573929994,0.05,Curve 38,Length 400
6382,0.5428452006047814,0.1,Curve 38,Length 400
6383,0.4986808397951198,0.15,Curve 38,Length 400
6384,0.4049009843117579,0.2,Curve 38,Length 400
6390,0.4485055661772847,smooth,Curve 39,Length 400
6391,0.7182930870001756,0.05,Curve 39,Length 400
6392,0.6488038192477275,0.1,Curve 39,Length 400
6393,0.561875758515524,0.15,Curve 39,Length 400
6394,0.4362976591666381,0.2,Curve 39,Length 400
6400,0.3653941050549039,smooth,Curve 40,Length 400
6401,0.7870690231124804,0.05,Curve 40,Length 400
6402,0.699712659014665,0.1,Curve 40,Length 400
6403,0.5642796288939221,0.15,Curve 40,Length 400
6404,0.4554297478366381,0.2,Curve 40,Length 400
6410,0.4252189400037161,smooth,Curve 41,Length 400
6411,0.7911732437357095,0.05,Curve 41,Length 400
6412,0.5403509608911671,0.1,Curve 41,Length 400
6413,0.5420933452553104,0.15,Curve 41,Length 400
6414,0.4828068609475778,0.2,Curve 41,Length 400
6420,0.4708322068754904,smooth,Curve 42,Length 400
6421,0.7805598061652277,0.05,Curve 42,Length 400
6422,0.6307628247032914,0.1,Curve 42,Length 400
6423,0.5847675743219594,0.15,Curve 42,Length 400
6424,0.4969931145715848,0.2,Curve 42,Length 400
6430,0.3693804016933792,smooth,Curve 43,Length 400
6431,0.7849804816934638,0.05,Curve 43,Length 400
6432,0.6249918636746791,0.1,Curve 43,Length 400
6433,0.4886097685262144,0.15,Curve 43,Length 400
6434,0.5262666855779986,0.2,Curve 43,Length 400
6440,0.5304492363540174,smooth,Curve 44,Length 400
6441,0.7436215291666478,0.05,Curve 44,Length 400
6442,0.6119910007754873,0.1,Curve 44,Length 400
6443,0.5944268053809156,0.15,Curve 44,Length 400
6444,0.5424244571565217,0.2,Curve 44,Length 400
6450,0.2267168809415647,smooth,Curve 45,Length 400
6451,0.78036786766366,0.05,Curve 45,Length 400
6452,0.6367985078265729,0.1,Curve 45,Length 400
6453,0.5911751044282854,0.15,Curve 45,Length 400
6454,0.5223363660043787,0.2,Curve 45,Length 400
6460,0.4130492297071916,smooth,Curve 46,Length 400
6461,0.7520869332367681,0.05,Curve 46,Length 400
6462,0.6349886331109961,0.1,Curve 46,Length 400
6463,0.6032398111488986,0.15,Curve 46,Length 400
6464,0.5230513884763371,0.2,Curve 46,Length 400
6470,0.588349251618159,smooth,Curve 47,Length 400
6471,0.777351092036713,0.05,Curve 47,Length 400
6472,0.6951040181311251,0.1,Curve 47,Length 400
6473,0.6140004020895142,0.15,Curve 47,Length 400
6474,0.5725516708908004,0.2,Curve 47,Length 400
6480,0.5515821625805823,smooth,Curve 48,Length 400
6481,0.7926120682294031,0.05,Curve 48,Length 400
6482,0.6428864417040164,0.1,Curve 48,Length 400
6483,0.6572136026564169,0.15,Curve 48,Length 400
6484,0.5598035444549735,0.2,Curve 48,Length 400
6490,0.3729842522540438,smooth,Curve 49,Length 400
6491,0.800033670755285,0.05,Curve 49,Length 400
6492,0.6263262040538027,0.1,Curve 49,Length 400
6493,0.5776459961244528,0.15,Curve 49,Length 400
6494,0.4912584980012818,0.2,Curve 49,Length 400
6500,0.524410708009596,smooth,Curve 50,Length 400
6501,0.7866925986674471,0.05,Curve 50,Length 400
6502,0.7470568436859069,0.1,Curve 50,Length 400
6503,0.6583650046053444,0.15,Curve 50,Length 400
6504,0.5357606531860098,0.2,Curve 50,Length 400
6510,0.4419461284394507,smooth,Curve 51,Length 400
6511,0.6608581006595431,0.05,Curve 51,Length 400
6512,0.5853053378466831,0.1,Curve 51,Length 400
6513,0.5151055800706599,0.15,Curve 51,Length 400
6514,0.44950891794777,0.2,Curve 51,Length 400
6520,0.4195152395384114,smooth,Curve 52,Length 400
6521,0.7713239291468816,0.05,Curve 52,Length 400
6522,0.6840478750137959,0.1,Curve 52,Length 400
6523,0.5863167047063504,0.15,Curve 52,Length 400
6524,0.4650079203910978,0.2,Curve 52,Length 400
6530,0.4357137130508655,smooth,Curve 53,Length 400
6531,0.7873879460200076,0.05,Curve 53,Length 400
6532,0.5731933567746672,0.1,Curve 53,Length 400
6533,0.565381152665669,0.15,Curve 53,Length 400
6534,0.4783488670247831,0.2,Curve 53,Length 400
6540,0.441078501063061,smooth,Curve 54,Length 400
6541,0.7070409585400382,0.05,Curve 54,Length 400
6542,0.6305063133842649,0.1,Curve 54,Length 400
6543,0.5883558838514458,0.15,Curve 54,Length 400
6544,0.436640333308481,0.2,Curve 54,Length 400
6550,0.4659217130386575,smooth,Curve 55,Length 400
6551,0.7642762544755491,0.05,Curve 55,Length 400
6552,0.6641697384468126,0.1,Curve 55,Length 400
6553,0.5191553328761033,0.15,Curve 55,Length 400
6554,0.5587558543718606,0.2,Curve 55,Length 400
6560,0.4165551646283828,smooth,Curve 56,Length 400
6561,0.7335268116100567,0.05,Curve 56,Length 400
6562,0.6833856517077687,0.1,Curve 56,Length 400
6563,0.5119402162973065,0.15,Curve 56,Length 400
6564,0.533857495924354,0.2,Curve 56,Length 400
6570,0.5012694937028401,smooth,Curve 57,Length 400
6571,0.8246932231756213,0.05,Curve 57,Length 400
6572,0.7001286062496789,0.1,Curve 57,Length 400
6573,0.5609041666995437,0.15,Curve 57,Length 400
6574,0.4495492908993605,0.2,Curve 57,Length 400
6580,0.3891793761747252,smooth,Curve 58,Length 400
6581,0.7287566845004986,0.05,Curve 58,Length 400
6582,0.622454204774572,0.1,Curve 58,Length 400
6583,0.559339902317178,0.15,Curve 58,Length 400
6584,0.4808887526892837,0.2,Curve 58,Length 400
6590,0.4351437443862392,smooth,Curve 59,Length 400
6591,0.7828052667080504,0.05,Curve 59,Length 400
6592,0.6506426578899431,0.1,Curve 59,Length 400
6593,0.4744990778033028,0.15,Curve 59,Length 400
6594,0.457004302088655,0.2,Curve 59,Length 400
6600,0.5358293315874014,smooth,Curve 60,Length 400
6601,0.8072581495392147,0.05,Curve 60,Length 400
6602,0.6952096427975829,0.1,Curve 60,Length 400
6603,0.6495137669814548,0.15,Curve 60,Length 400
6604,0.4946130524976799,0.2,Curve 60,Length 400
6610,0.4393309128293647,smooth,Curve 61,Length 400
6611,0.8688653173691743,0.05,Curve 61,Length 400
6612,0.6734172149859141,0.1,Curve 61,Length 400
6613,0.65934952690408,0.15,Curve 61,Length 400
6614,0.5642497078672578,0.2,Curve 61,Length 400
6620,0.3937703442312999,smooth,Curve 62,Length 400
6621,0.7759491904226147,0.05,Curve 62,Length 400
6622,0.6904861220674743,0.1,Curve 62,Length 400
6623,0.5434889074298709,0.15,Curve 62,Length 400
6624,0.4772306980435042,0.2,Curve 62,Length 400
6630,0.6260809320819981,smooth,Curve 63,Length 400
6631,0.8526919220062025,0.05,Curve 63,Length 400
6632,0.6779982015849368,0.1,Curve 63,Length 400
6633,0.6440885463172197,0.15,Curve 63,Length 400
6634,0.6309240342770113,0.2,Curve 63,Length 400
6640,0.3963836959979228,smooth,Curve 64,Length 400
6641,0.7478062250723695,0.05,Curve 64,Length 400
6642,0.6053429698414938,0.1,Curve 64,Length 400
6643,0.5684101705452363,0.15,Curve 64,Length 400
6644,0.4873682841258762,0.2,Curve 64,Length 400
6650,0.3312028996955297,smooth,Curve 65,Length 400
6651,0.7337022707794388,0.05,Curve 65,Length 400
6652,0.6212647309292832,0.1,Curve 65,Length 400
6653,0.4189739265885384,0.15,Curve 65,Length 400
6654,0.3953438591846635,0.2,Curve 65,Length 400
6660,0.4433163467666636,smooth,Curve 66,Length 400
6661,0.8109270758100329,0.05,Curve 66,Length 400
6662,0.7450302801628818,0.1,Curve 66,Length 400
6663,0.5915360970763903,0.15,Curve 66,Length 400
6664,0.4141563520482978,0.2,Curve 66,Length 400
6670,0.3690506369662167,smooth,Curve 67,Length 400
6671,0.7904458063928349,0.05,Curve 67,Length 400
6672,0.6492771275033431,0.1,Curve 67,Length 400
6673,0.6597294841665665,0.15,Curve 67,Length 400
6674,0.592099909729642,0.2,Curve 67,Length 400
6680,0.4406459452010893,smooth,Curve 68,Length 400
6681,0.7709613340276567,0.05,Curve 68,Length 400
6682,0.6680727346554809,0.1,Curve 68,Length 400
6683,0.57284353549701,0.15,Curve 68,Length 400
6684,0.5149680024407315,0.2,Curve 68,Length 400
6690,0.5201813805702529,smooth,Curve 69,Length 400
6691,0.823955803047584,0.05,Curve 69,Length 400
6692,0.699466168787676,0.1,Curve 69,Length 400
6693,0.5796473941334155,0.15,Curve 69,Length 400
6694,0.5725423306159431,0.2,Curve 69,Length 400
6700,0.4502042557368393,smooth,Curve 70,Length 400
6701,0.7899454348777998,0.05,Curve 70,Length 400
6702,0.5757378325486211,0.1,Curve 70,Length 400
6703,0.4746365779373006,0.15,Curve 70,Length 400
6704,0.5581918635781513,0.2,Curve 70,Length 400
6710,0.409872728235604,smooth,Curve 71,Length 400
6711,0.7767649652806174,0.05,Curve 71,Length 400
6712,0.6025568703353978,0.1,Curve 71,Length 400
6713,0.5265599341802517,0.15,Curve 71,Length 400
6714,0.3583289428426518,0.2,Curve 71,Length 400
6720,0.5028393457982503,smooth,Curve 72,Length 400
6721,0.7970135880267746,0.05,Curve 72,Length 400
6722,0.601446919172325,0.1,Curve 72,Length 400
6723,0.596747248686576,0.15,Curve 72,Length 400
6724,0.5673711555158222,0.2,Curve 72,Length 400
6730,0.4501112926376305,smooth,Curve 73,Length 400
6731,0.8232469396672424,0.05,Curve 73,Length 400
6732,0.7232159038830283,0.1,Curve 73,Length 400
6733,0.5779647419397539,0.15,Curve 73,Length 400
6734,0.4473810084808419,0.2,Curve 73,Length 400
6740,0.4405581979283032,smooth,Curve 74,Length 400
6741,0.8191685754754964,0.05,Curve 74,Length 400
6742,0.5894772473631885,0.1,Curve 74,Length 400
6743,0.5220201243892202,0.15,Curve 74,Length 400
6744,0.4724539421590839,0.2,Curve 74,Length 400
6750,0.4731716755442169,smooth,Curve 75,Length 400
6751,0.7616909563051655,0.05,Curve 75,Length 400
6752,0.5745782757299832,0.1,Curve 75,Length 400
6753,0.5632121672743837,0.15,Curve 75,Length 400
6754,0.4853348190768678,0.2,Curve 75,Length 400
6760,0.4775078160558381,smooth,Curve 76,Length 400
6761,0.753521454345001,0.05,Curve 76,Length 400
6762,0.6220577978522646,0.1,Curve 76,Length 400
6763,0.5992689784063171,0.15,Curve 76,Length 400
6764,0.5239798629654413,0.2,Curve 76,Length 400
6770,0.5421375195348644,smooth,Curve 77,Length 400
6771,0.8367738258224913,0.05,Curve 77,Length 400
6772,0.7101515235649316,0.1,Curve 77,Length 400
6773,0.6371320992630654,0.15,Curve 77,Length 400
6774,0.5804839529704319,0.2,Curve 77,Length 400
6780,0.4451877290054327,smooth,Curve 78,Length 400
6781,0.8262747185775214,0.05,Curve 78,Length 400
6782,0.7127649602814297,0.1,Curve 78,Length 400
6783,0.6311616603237582,0.15,Curve 78,Length 400
6784,0.5490731399238522,0.2,Curve 78,Length 400
6790,0.3873028686209878,smooth,Curve 79,Length 400
6791,0.7384242858043109,0.05,Curve 79,Length 400
6792,0.653697469028845,0.1,Curve 79,Length 400
6793,0.5046618751746209,0.15,Curve 79,Length 400
6794,0.4665076830993659,0.2,Curve 79,Length 400
6800,0.4259070616694288,smooth,Curve 80,Length 400
6801,0.7796610182964177,0.05,Curve 80,Length 400
6802,0.7066401886939647,0.1,Curve 80,Length 400
6803,0.5358995697692615,0.15,Curve 80,Length 400
6804,0.5851039951345569,0.2,Curve 80,Length 400
6810,0.5547642672429813,smooth,Curve 81,Length 400
6811,0.8022716310645114,0.05,Curve 81,Length 400
6812,0.6045393354725686,0.1,Curve 81,Length 400
6813,0.6066967266506779,0.15,Curve 81,Length 400
6814,0.5295090579045268,0.2,Curve 81,Length 400
6820,0.5057581402953673,smooth,Curve 82,Length 400
6821,0.8285511056331882,0.05,Curve 82,Length 400
6822,0.6488826307903632,0.1,Curve 82,Length 400
6823,0.6727015114566137,0.15,Curve 82,Length 400
6824,0.602926345026527,0.2,Curve 82,Length 400
6830,0.501933375057476,smooth,Curve 83,Length 400
6831,0.7314843060123485,0.05,Curve 83,Length 400
6832,0.6335530664874328,0.1,Curve 83,Length 400
6833,0.5601986538364528,0.15,Curve 83,Length 400
6834,0.4596921076100666,0.2,Curve 83,Length 400
6840,0.2956381598315273,smooth,Curve 84,Length 400
6841,0.7507212500948743,0.05,Curve 84,Length 400
6842,0.640614104075374,0.1,Curve 84,Length 400
6843,0.5242542011540046,0.15,Curve 84,Length 400
6844,0.4290304672007094,0.2,Curve 84,Length 400
6850,0.4542311927266378,smooth,Curve 85,Length 400
6851,0.730955428576099,0.05,Curve 85,Length 400
6852,0.6040344594520627,0.1,Curve 85,Length 400
6853,0.5405495431887537,0.15,Curve 85,Length 400
6854,0.4967955812166364,0.2,Curve 85,Length 400
6860,0.3249526313855496,smooth,Curve 86,Length 400
6861,0.8328124495148503,0.05,Curve 86,Length 400
6862,0.6758369597131917,0.1,Curve 86,Length 400
6863,0.5482731203689866,0.15,Curve 86,Length 400
6864,0.4918226549225238,0.2,Curve 86,Length 400
6870,0.4856331671722027,smooth,Curve 87,Length 400
6871,0.7654556492091111,0.05,Curve 87,Length 400
6872,0.6654490003183563,0.1,Curve 87,Length 400
6873,0.5907645739617148,0.15,Curve 87,Length 400
6874,0.5045224152184103,0.2,Curve 87,Length 400
6880,0.3076130997772134,smooth,Curve 88,Length 400
6881,0.7489532689586937,0.05,Curve 88,Length 400
6882,0.5674325203062599,0.1,Curve 88,Length 400
6883,0.49489674188217,0.15,Curve 88,Length 400
6884,0.4095027804461948,0.2,Curve 88,Length 400
6890,0.6046258200015423,smooth,Curve 89,Length 400
6891,0.8240419395409438,0.05,Curve 89,Length 400
6892,0.6801089202073954,0.1,Curve 89,Length 400
6893,0.6519020665018617,0.15,Curve 89,Length 400
6894,0.5005170723665846,0.2,Curve 89,Length 400
6900,0.4355145292134802,smooth,Curve 90,Length 400
6901,0.807248298352168,0.05,Curve 90,Length 400
6902,0.7031326391437525,0.1,Curve 90,Length 400
6903,0.588254464468165,0.15,Curve 90,Length 400
6904,0.5555050525257401,0.2,Curve 90,Length 400
6910,0.3968566416110988,smooth,Curve 91,Length 400
6911,0.7913080766008073,0.05,Curve 91,Length 400
6912,0.6020649366988452,0.1,Curve 91,Length 400
6913,0.5212337966552231,0.15,Curve 91,Length 400
6914,0.4670396558911933,0.2,Curve 91,Length 400
6920,0.4346701359423716,smooth,Curve 92,Length 400
6921,0.7593159845195981,0.05,Curve 92,Length 400
6922,0.642493340811611,0.1,Curve 92,Length 400
6923,0.6134541970668543,0.15,Curve 92,Length 400
6924,0.5052892341674424,0.2,Curve 92,Length 400
6930,0.5269727345872939,smooth,Curve 93,Length 400
6931,0.8152049188252862,0.05,Curve 93,Length 400
6932,0.6669199609341607,0.1,Curve 93,Length 400
6933,0.6448308380765486,0.15,Curve 93,Length 400
6934,0.5004871107999309,0.2,Curve 93,Length 400
6940,0.5457966042131478,smooth,Curve 94,Length 400
6941,0.7638438877918676,0.05,Curve 94,Length 400
6942,0.6182890675941735,0.1,Curve 94,Length 400
6943,0.5159328863282641,0.15,Curve 94,Length 400
6944,0.5510309160183486,0.2,Curve 94,Length 400
6950,0.4983776060999432,smooth,Curve 95,Length 400
6951,0.7753086833296968,0.05,Curve 95,Length 400
6952,0.6354809233839036,0.1,Curve 95,Length 400
6953,0.5934298975399159,0.15,Curve 95,Length 400
6954,0.4754906998173575,0.2,Curve 95,Length 400
6960,0.5890288599139899,smooth,Curve 96,Length 400
6961,0.8074871446538867,0.05,Curve 96,Length 400
6962,0.6907684360600996,0.1,Curve 96,Length 400
6963,0.605927171984211,0.15,Curve 96,Length 400
6964,0.5593127603327703,0.2,Curve 96,Length 400
6970,0.3330841625091528,smooth,Curve 97,Length 400
6971,0.7241501190439216,0.05,Curve 97,Length 400
6972,0.6167646890408979,0.1,Curve 97,Length 400
6973,0.4812736337300009,0.15,Curve 97,Length 400
6974,0.4498575872360945,0.2,Curve 97,Length 400
6980,0.3267732731165313,smooth,Curve 98,Length 400
6981,0.7239106538509958,0.05,Curve 98,Length 400
6982,0.6367094031486433,0.1,Curve 98,Length 400
6983,0.4436387245877211,0.15,Curve 98,Length 400
6984,0.439333559986419,0.2,Curve 98,Length 400
6990,0.5004150388975871,smooth,Curve 99,Length 400
6991,0.8159189609462795,0.05,Curve 99,Length 400
6992,0.6891155299778616,0.1,Curve 99,Length 400
6993,0.5378996286741133,0.15,Curve 99,Length 400
6994,0.5801376943489427,0.2,Curve 99,Length 400
7000,0.4698903960695088,smooth,Curve 100,Length 400
7001,0.7340442340818127,0.05,Curve 100,Length 400
7002,0.6537930572639054,0.1,Curve 100,Length 400
7003,0.5604769795880894,0.15,Curve 100,Length 400
7004,0.5955506593444806,0.2,Curve 100,Length 400
7010,0.3739951832340612,smooth,Curve 101,Length 400
7011,0.7285624072779232,0.05,Curve 101,Length 400
7012,0.5645035491808845,0.1,Curve 101,Length 400
7013,0.5007977511771631,0.15,Curve 101,Length 400
7014,0.4696203641025616,0.2,Curve 101,Length 400
7020,0.5562716423203404,smooth,Curve 102,Length 400
7021,0.7711705141752361,0.05,Curve 102,Length 400
7022,0.7304336620833374,0.1,Curve 102,Length 400
7023,0.5858224461621354,0.15,Curve 102,Length 400
7024,0.5259778637263061,0.2,Curve 102,Length 400
7030,0.404361201134613,smooth,Curve 103,Length 400
7031,0.7700083200753431,0.05,Curve 103,Length 400
7032,0.5444575881865041,0.1,Curve 103,Length 400
7033,0.5161138572746962,0.15,Curve 103,Length 400
7034,0.4242744602464623,0.2,Curve 103,Length 400
7040,0.5551694427635525,smooth,Curve 104,Length 400
7041,0.7966907610364727,0.05,Curve 104,Length 400
7042,0.7210690593467355,0.1,Curve 104,Length 400
7043,0.5409414902710029,0.15,Curve 104,Length 400
7044,0.5259735904063588,0.2,Curve 104,Length 400
7050,0.4703514678132023,smooth,Curve 105,Length 400
7051,0.7453270946810197,0.05,Curve 105,Length 400
7052,0.6324320423576739,0.1,Curve 105,Length 400
7053,0.5806039308327445,0.15,Curve 105,Length 400
7054,0.5589109182932981,0.2,Curve 105,Length 400
7060,0.5281087787467279,smooth,Curve 106,Length 400
7061,0.8027329020439817,0.05,Curve 106,Length 400
7062,0.6938491360325046,0.1,Curve 106,Length 400
7063,0.6337791884897781,0.15,Curve 106,Length 400
7064,0.5182675841518715,0.2,Curve 106,Length 400
7070,0.4150887661850078,smooth,Curve 107,Length 400
7071,0.7780260473367331,0.05,Curve 107,Length 400
7072,0.6602296426477551,0.1,Curve 107,Length 400
7073,0.5414177645826681,0.15,Curve 107,Length 400
7074,0.4140353002192721,0.2,Curve 107,Length 400
7080,0.3183670907202686,smooth,Curve 108,Length 400
7081,0.7573407128853147,0.05,Curve 108,Length 400
7082,0.6186321117305192,0.1,Curve 108,Length 400
7083,0.5403044000647774,0.15,Curve 108,Length 400
