,Name,AMI score,Length,Noise
3,Curve 86,0.37798363551931263,Length 200,0.2
0,Curve 87,0.7204770468359651,Length 200,0.05
1,Curve 87,0.6280827871224522,Length 200,0.1
2,Curve 87,0.5724356473456894,Length 200,0.15
3,Curve 87,0.6174709575591756,Length 200,0.2
0,Curve 88,0.8193289133805128,Length 200,0.05
1,Curve 88,0.5932376237731011,Length 200,0.1
2,Curve 88,0.614256873739776,Length 200,0.15
3,Curve 88,0.6730319654062806,Length 200,0.2
0,Curve 89,0.5783006447747656,Length 200,0.05
1,Curve 89,0.5253817680876,Length 200,0.1
2,Curve 89,0.4707183520777046,Length 200,0.15
3,Curve 89,0.39776003012981026,Length 200,0.2
0,Curve 90,0.6507471831217401,Length 200,0.05
1,Curve 90,0.5994465943032822,Length 200,0.1
2,Curve 90,0.43138772669288433,Length 200,0.15
3,Curve 90,0.4655238440182424,Length 200,0.2
0,Curve 91,0.8291219280504403,Length 200,0.05
1,Curve 91,0.5907511038700936,Length 200,0.1
2,Curve 91,0.7189449572047332,Length 200,0.15
3,Curve 91,0.6513857717848645,Length 200,0.2
0,Curve 92,0.6659787960277619,Length 200,0.05
1,Curve 92,0.6001908530181448,Length 200,0.1
2,Curve 92,0.5915301080528915,Length 200,0.15
3,Curve 92,0.6263608539542345,Length 200,0.2
0,Curve 93,0.8137270186840017,Length 200,0.05
1,Curve 93,0.5637530224211216,Length 200,0.1
2,Curve 93,0.6672463991078985,Length 200,0.15
3,Curve 93,0.4536898552618036,Length 200,0.2
0,Curve 94,0.7634768975549837,Length 200,0.05
1,Curve 94,0.5830431524250277,Length 200,0.1
2,Curve 94,0.5948482162705024,Length 200,0.15
3,Curve 94,0.6646361217971468,Length 200,0.2
0,Curve 95,0.760604603542113,Length 200,0.05
1,Curve 95,0.6677321925128002,Length 200,0.1
2,Curve 95,0.6828492904265206,Length 200,0.15
3,Curve 95,0.6282845853216998,Length 200,0.2
0,Curve 96,0.7821818052773599,Length 200,0.05
1,Curve 96,0.6504783217944802,Length 200,0.1
2,Curve 96,0.6005537832294979,Length 200,0.15
3,Curve 96,0.5775474833753984,Length 200,0.2
0,Curve 97,0.6967960315777187,Length 200,0.05
1,Curve 97,0.6287273886758443,Length 200,0.1
2,Curve 97,0.5617220112713863,Length 200,0.15
3,Curve 97,0.600305444414201,Length 200,0.2
0,Curve 98,0.7362770742500174,Length 200,0.05
1,Curve 98,0.7387794465118629,Length 200,0.1
2,Curve 98,0.5570293613027546,Length 200,0.15
3,Curve 98,0.6081760055500263,Length 200,0.2
0,Curve 99,0.7163859356156753,Length 200,0.05
1,Curve 99,0.5668648270784724,Length 200,0.1
2,Curve 99,0.5686551739967504,Length 200,0.15
3,Curve 99,0.4736674569787069,Length 200,0.2
0,Curve 100,0.7543676489077963,Length 200,0.05
1,Curve 100,0.6001746433771671,Length 200,0.1
2,Curve 100,0.6084961584029176,Length 200,0.15
3,Curve 100,0.5614563113538515,Length 200,0.2
0,Curve 101,0.7219826339722268,Length 200,0.05
1,Curve 101,0.6412981287538192,Length 200,0.1
2,Curve 101,0.5909581329593883,Length 200,0.15
3,Curve 101,0.5825957353087557,Length 200,0.2
0,Curve 102,0.6518415854393113,Length 200,0.05
1,Curve 102,0.7595940935120522,Length 200,0.1
2,Curve 102,0.5959221002755378,Length 200,0.15
3,Curve 102,0.6277568474873454,Length 200,0.2
0,Curve 103,0.7852967526217549,Length 200,0.05
1,Curve 103,0.628040260082151,Length 200,0.1
2,Curve 103,0.5057721979259105,Length 200,0.15
3,Curve 103,0.4995401103216734,Length 200,0.2
0,Curve 104,0.5556217705038254,Length 200,0.05
1,Curve 104,0.5344798470172692,Length 200,0.1
2,Curve 104,0.5565811090963366,Length 200,0.15
3,Curve 104,0.38867386165407003,Length 200,0.2
0,Curve 105,0.8335904753667325,Length 200,0.05
1,Curve 105,0.6892062100906814,Length 200,0.1
2,Curve 105,0.6523932291716722,Length 200,0.15
3,Curve 105,0.5522064682637952,Length 200,0.2
0,Curve 106,0.7513303969906096,Length 200,0.05
1,Curve 106,0.6132118583605628,Length 200,0.1
2,Curve 106,0.5665133470195272,Length 200,0.15
3,Curve 106,0.5836919330260333,Length 200,0.2
0,Curve 107,0.8192908472164189,Length 200,0.05
1,Curve 107,0.7093057440483262,Length 200,0.1
2,Curve 107,0.6848558906916258,Length 200,0.15
3,Curve 107,0.5462679030887021,Length 200,0.2
0,Curve 108,0.7292393497573376,Length 200,0.05
1,Curve 108,0.6388924619802394,Length 200,0.1
2,Curve 108,0.6432473815293178,Length 200,0.15
3,Curve 108,0.5390030004441667,Length 200,0.2
0,Curve 109,0.562954491442881,Length 200,0.05
1,Curve 109,0.5858307146721071,Length 200,0.1
2,Curve 109,0.5399716881540076,Length 200,0.15
3,Curve 109,0.43369132611292105,Length 200,0.2
0,Curve 110,0.7613661785647116,Length 200,0.05
1,Curve 110,0.6375675792617342,Length 200,0.1
2,Curve 110,0.62051580658964,Length 200,0.15
3,Curve 110,0.6268837433480554,Length 200,0.2
0,Curve 111,0.62902614743529,Length 200,0.05
1,Curve 111,0.591620143605999,Length 200,0.1
2,Curve 111,0.5467029505463706,Length 200,0.15
3,Curve 111,0.5538305683984763,Length 200,0.2
0,Curve 112,0.6721433209578952,Length 200,0.05
1,Curve 112,0.5950642973234831,Length 200,0.1
2,Curve 112,0.4910845116153863,Length 200,0.15
3,Curve 112,0.5625794799953949,Length 200,0.2
0,Curve 113,0.6962332660996225,Length 200,0.05
1,Curve 113,0.6624529429342968,Length 200,0.1
2,Curve 113,0.5618461195886855,Length 200,0.15
3,Curve 113,0.4289496893503701,Length 200,0.2
0,Curve 114,0.655133814380888,Length 200,0.05
1,Curve 114,0.5096331966264266,Length 200,0.1
2,Curve 114,0.48341399379006533,Length 200,0.15
3,Curve 114,0.43877901090228666,Length 200,0.2
0,Curve 115,0.8174031494215034,Length 200,0.05
1,Curve 115,0.657829769858984,Length 200,0.1
2,Curve 115,0.6876539795326336,Length 200,0.15
3,Curve 115,0.5729577149929764,Length 200,0.2
0,Curve 116,0.6648673375066024,Length 200,0.05
1,Curve 116,0.595974140510387,Length 200,0.1
2,Curve 116,0.5218433361004958,Length 200,0.15
3,Curve 116,0.4713411901023609,Length 200,0.2
0,Curve 117,0.744071451959363,Length 200,0.05
1,Curve 117,0.6493641528954394,Length 200,0.1
2,Curve 117,0.7411962535714701,Length 200,0.15
3,Curve 117,0.6940673647887213,Length 200,0.2
0,Curve 118,0.612790938967549,Length 200,0.05
1,Curve 118,0.5274847274945786,Length 200,0.1
2,Curve 118,0.546628742009191,Length 200,0.15
3,Curve 118,0.42268720305507923,Length 200,0.2
0,Curve 119,0.6373745685387773,Length 200,0.05
1,Curve 119,0.5592340871308709,Length 200,0.1
2,Curve 119,0.5085928141971495,Length 200,0.15
3,Curve 119,0.4797388267412719,Length 200,0.2
0,Curve 120,0.8032187394868316,Length 200,0.05
1,Curve 120,0.6878305813801036,Length 200,0.1
2,Curve 120,0.6782301443901448,Length 200,0.15
3,Curve 120,0.5915102770168724,Length 200,0.2
0,Curve 121,0.6871528948141108,Length 200,0.05
1,Curve 121,0.6017654410785133,Length 200,0.1
2,Curve 121,0.5021563836608588,Length 200,0.15
3,Curve 121,0.5925730848862938,Length 200,0.2
0,Curve 122,0.7294372495868583,Length 200,0.05
1,Curve 122,0.6476616094316824,Length 200,0.1
2,Curve 122,0.5806031931671766,Length 200,0.15
3,Curve 122,0.6864819827090315,Length 200,0.2
0,Curve 123,0.7262230671664709,Length 200,0.05
1,Curve 123,0.6313844488715682,Length 200,0.1
2,Curve 123,0.6284081863294683,Length 200,0.15
3,Curve 123,0.6221682701416076,Length 200,0.2
0,Curve 124,0.6495795448581545,Length 200,0.05
1,Curve 124,0.5693940151746305,Length 200,0.1
2,Curve 124,0.46315954647526475,Length 200,0.15
3,Curve 124,0.38340179622164394,Length 200,0.2
0,Curve 125,0.694411202839768,Length 200,0.05
1,Curve 125,0.7222006570613555,Length 200,0.1
2,Curve 125,0.7080998392808895,Length 200,0.15
3,Curve 125,0.5107317598662428,Length 200,0.2
0,Curve 126,0.6425555922000316,Length 200,0.05
1,Curve 126,0.6219956243419166,Length 200,0.1
2,Curve 126,0.5946478010666979,Length 200,0.15
3,Curve 126,0.5188453929291107,Length 200,0.2
0,Curve 127,0.5875761585794446,Length 200,0.05
1,Curve 127,0.5553615858470781,Length 200,0.1
2,Curve 127,0.568271379573397,Length 200,0.15
3,Curve 127,0.43303186038256986,Length 200,0.2
0,Curve 128,0.7227556789548172,Length 200,0.05
1,Curve 128,0.564179258097392,Length 200,0.1
2,Curve 128,0.5804860749752656,Length 200,0.15
3,Curve 128,0.50987077698624,Length 200,0.2
0,Curve 129,0.7400000236138542,Length 200,0.05
1,Curve 129,0.6079549374230901,Length 200,0.1
2,Curve 129,0.5303561871181837,Length 200,0.15
3,Curve 129,0.4882587239660639,Length 200,0.2
0,Curve 130,0.7923799980735031,Length 200,0.05
1,Curve 130,0.6551923627154626,Length 200,0.1
2,Curve 130,0.5944056447088317,Length 200,0.15
3,Curve 130,0.5972999946769937,Length 200,0.2
0,Curve 131,0.7591364176646961,Length 200,0.05
1,Curve 131,0.7731607215865167,Length 200,0.1
2,Curve 131,0.5591120755524829,Length 200,0.15
3,Curve 131,0.6077172106254127,Length 200,0.2
0,Curve 132,0.8847012467736446,Length 200,0.05
1,Curve 132,0.6298646593270913,Length 200,0.1
2,Curve 132,0.5581756721726499,Length 200,0.15
3,Curve 132,0.702964596827315,Length 200,0.2
0,Curve 133,0.8397126788143703,Length 200,0.05
1,Curve 133,0.7856680138553881,Length 200,0.1
2,Curve 133,0.6265957763509363,Length 200,0.15
3,Curve 133,0.6108016834433235,Length 200,0.2
0,Curve 134,0.6175634391687799,Length 200,0.05
1,Curve 134,0.5536046534883564,Length 200,0.1
2,Curve 134,0.6166796218600306,Length 200,0.15
3,Curve 134,0.5601561113848551,Length 200,0.2
0,Curve 135,0.6164877992991873,Length 200,0.05
1,Curve 135,0.5001791286706139,Length 200,0.1
2,Curve 135,0.5420961946548399,Length 200,0.15
3,Curve 135,0.4955032297938735,Length 200,0.2
0,Curve 136,0.7553683416345395,Length 200,0.05
1,Curve 136,0.7974402027773837,Length 200,0.1
2,Curve 136,0.6928184398766007,Length 200,0.15
3,Curve 136,0.7565914720662433,Length 200,0.2
0,Curve 137,0.7786092378001088,Length 200,0.05
1,Curve 137,0.6975716664741874,Length 200,0.1
2,Curve 137,0.6287958158519064,Length 200,0.15
3,Curve 137,0.5851081255980068,Length 200,0.2
0,Curve 138,0.731335853748126,Length 200,0.05
1,Curve 138,0.5939580438806865,Length 200,0.1
2,Curve 138,0.5586660980821316,Length 200,0.15
3,Curve 138,0.5028347712712232,Length 200,0.2
0,Curve 139,0.6711493079809929,Length 200,0.05
1,Curve 139,0.5153655256966129,Length 200,0.1
2,Curve 139,0.4774929875104225,Length 200,0.15
3,Curve 139,0.4428258288461441,Length 200,0.2
0,Curve 140,0.7336296793338026,Length 200,0.05
1,Curve 140,0.5429491395402445,Length 200,0.1
2,Curve 140,0.48231841559676353,Length 200,0.15
3,Curve 140,0.38049187369320914,Length 200,0.2
0,Curve 141,0.6464709226110378,Length 200,0.05
1,Curve 141,0.56443069912156,Length 200,0.1
2,Curve 141,0.6459064186135309,Length 200,0.15
3,Curve 141,0.5586312907321144,Length 200,0.2
0,Curve 142,0.7770869119828645,Length 200,0.05
1,Curve 142,0.6780909349576173,Length 200,0.1
2,Curve 142,0.6555306666348681,Length 200,0.15
3,Curve 142,0.5798934435098688,Length 200,0.2
0,Curve 143,0.8217029854207422,Length 200,0.05
1,Curve 143,0.6786547726702573,Length 200,0.1
2,Curve 143,0.6239985766846103,Length 200,0.15
3,Curve 143,0.5532210474559338,Length 200,0.2
0,Curve 144,0.65099441608333,Length 200,0.05
1,Curve 144,0.5951197230965335,Length 200,0.1
2,Curve 144,0.6511099476340632,Length 200,0.15
3,Curve 144,0.6034476194501389,Length 200,0.2
0,Curve 145,0.626487782247277,Length 200,0.05
1,Curve 145,0.5053802947064484,Length 200,0.1
2,Curve 145,0.48712087394557024,Length 200,0.15
3,Curve 145,0.4229443327536097,Length 200,0.2
0,Curve 146,0.5305522961657818,Length 200,0.05
1,Curve 146,0.4590790742840971,Length 200,0.1
2,Curve 146,0.4378459171779614,Length 200,0.15
3,Curve 146,0.4129343167578048,Length 200,0.2
0,Curve 147,0.6313152021552311,Length 200,0.05
1,Curve 147,0.6047575194879914,Length 200,0.1
2,Curve 147,0.5542447039195044,Length 200,0.15
3,Curve 147,0.5689712522217588,Length 200,0.2
0,Curve 148,0.34713268698097144,Length 200,0.05
1,Curve 148,0.5831108744814752,Length 200,0.1
2,Curve 148,0.5099775313730752,Length 200,0.15
3,Curve 148,0.24656137440812395,Length 200,0.2
0,Curve 149,0.6890365273345901,Length 200,0.05
1,Curve 149,0.6723459574207925,Length 200,0.1
2,Curve 149,0.67799906243296,Length 200,0.15
3,Curve 149,0.5757299524252176,Length 200,0.2
0,Curve 150,0.6789274096484758,Length 200,0.05
1,Curve 150,0.49370733978169257,Length 200,0.1
2,Curve 150,0.3693471934666691,Length 200,0.15
3,Curve 150,0.33014852803231537,Length 200,0.2
0,Curve 151,0.6515557916643623,Length 200,0.05
1,Curve 151,0.6285463454297746,Length 200,0.1
2,Curve 151,0.5308076369650714,Length 200,0.15
3,Curve 151,0.604974964708583,Length 200,0.2
0,Curve 152,0.5472396834126747,Length 200,0.05
1,Curve 152,0.5372726188475433,Length 200,0.1
2,Curve 152,0.4074380525662271,Length 200,0.15
3,Curve 152,0.3668226668350854,Length 200,0.2
0,Curve 153,0.48094803587152424,Length 200,0.05
1,Curve 153,0.5132549379535333,Length 200,0.1
2,Curve 153,0.43888129829511013,Length 200,0.15
3,Curve 153,0.41521099802978634,Length 200,0.2
0,Curve 154,0.6973591197673769,Length 200,0.05
1,Curve 154,0.7623273894312842,Length 200,0.1
2,Curve 154,0.7561863416725507,Length 200,0.15
3,Curve 154,0.5573229171909213,Length 200,0.2
0,Curve 155,0.636734804975695,Length 200,0.05
1,Curve 155,0.5460543538873031,Length 200,0.1
2,Curve 155,0.544742550874797,Length 200,0.15
3,Curve 155,0.5263210229112265,Length 200,0.2
0,Curve 156,0.711309390064673,Length 200,0.05
1,Curve 156,0.659244339025213,Length 200,0.1
2,Curve 156,0.6094314235904931,Length 200,0.15
3,Curve 156,0.6737989601848632,Length 200,0.2
0,Curve 157,0.8032099330075941,Length 200,0.05
1,Curve 157,0.6652419373215573,Length 200,0.1
2,Curve 157,0.6016800256689065,Length 200,0.15
3,Curve 157,0.5363605092310048,Length 200,0.2
0,Curve 158,0.7093904118743869,Length 200,0.05
1,Curve 158,0.5904976381972291,Length 200,0.1
2,Curve 158,0.5803715512219727,Length 200,0.15
3,Curve 158,0.5139244749884723,Length 200,0.2
0,Curve 159,0.5884557963472117,Length 200,0.05
1,Curve 159,0.5616104103646915,Length 200,0.1
2,Curve 159,0.6392259405566662,Length 200,0.15
3,Curve 159,0.5102783727177025,Length 200,0.2
0,Curve 160,0.8804352570877676,Length 200,0.05
1,Curve 160,0.638388034324122,Length 200,0.1
2,Curve 160,0.6735371301863384,Length 200,0.15
3,Curve 160,0.7298032100836869,Length 200,0.2
0,Curve 161,0.6858578664131375,Length 200,0.05
1,Curve 161,0.6598967568883496,Length 200,0.1
2,Curve 161,0.4734730570870166,Length 200,0.15
3,Curve 161,0.6130198312609034,Length 200,0.2
0,Curve 162,0.8461593327319964,Length 200,0.05
1,Curve 162,0.6307655399012184,Length 200,0.1
2,Curve 162,0.679239785987851,Length 200,0.15
3,Curve 162,0.5009457700392812,Length 200,0.2
0,Curve 163,0.6525659717398177,Length 200,0.05
1,Curve 163,0.6518086767967612,Length 200,0.1
2,Curve 163,0.632391276571,Length 200,0.15
3,Curve 163,0.4000791513422192,Length 200,0.2
0,Curve 164,0.8201469908174289,Length 200,0.05
1,Curve 164,0.6161625150929232,Length 200,0.1
2,Curve 164,0.5160980558077601,Length 200,0.15
3,Curve 164,0.5212942530019881,Length 200,0.2
0,Curve 165,0.8902007335438266,Length 200,0.05
1,Curve 165,0.7036675167154943,Length 200,0.1
2,Curve 165,0.655926935071255,Length 200,0.15
3,Curve 165,0.6665140719854356,Length 200,0.2
0,Curve 166,0.764699712398282,Length 200,0.05
1,Curve 166,0.6455627007589627,Length 200,0.1
2,Curve 166,0.5019029798755291,Length 200,0.15
3,Curve 166,0.49664767285772926,Length 200,0.2
0,Curve 167,0.6712951273315257,Length 200,0.05
1,Curve 167,0.7115811817779655,Length 200,0.1
2,Curve 167,0.6385358540865088,Length 200,0.15
3,Curve 167,0.5925498988510511,Length 200,0.2
0,Curve 168,0.7309936848978805,Length 200,0.05
1,Curve 168,0.597606082612813,Length 200,0.1
2,Curve 168,0.5899666309946308,Length 200,0.15
3,Curve 168,0.4368093999038752,Length 200,0.2
0,Curve 169,0.705387011427858,Length 200,0.05
1,Curve 169,0.6867025456612952,Length 200,0.1
2,Curve 169,0.6200129572077622,Length 200,0.15
3,Curve 169,0.517741943596528,Length 200,0.2
0,Curve 170,0.6251287636570029,Length 200,0.05
1,Curve 170,0.7623674782513786,Length 200,0.1
2,Curve 170,0.5025072001027928,Length 200,0.15
3,Curve 170,0.39769821676598793,Length 200,0.2
0,Curve 171,0.776080337609066,Length 200,0.05
1,Curve 171,0.5804710134409165,Length 200,0.1
2,Curve 171,0.5845950499738537,Length 200,0.15
3,Curve 171,0.4542130810280114,Length 200,0.2
0,Curve 172,0.7438151143065799,Length 200,0.05
1,Curve 172,0.6613457987149899,Length 200,0.1
2,Curve 172,0.6646107865974301,Length 200,0.15
3,Curve 172,0.6702054435941388,Length 200,0.2
0,Curve 173,0.8166256767618467,Length 200,0.05
1,Curve 173,0.8178339412364637,Length 200,0.1
2,Curve 173,0.6724653198094412,Length 200,0.15
3,Curve 173,0.5365074104527359,Length 200,0.2
0,Curve 174,0.7350865186214843,Length 200,0.05
1,Curve 174,0.6181298248400422,Length 200,0.1
2,Curve 174,0.6608855921239533,Length 200,0.15
3,Curve 174,0.6371617072886405,Length 200,0.2
0,Curve 175,0.6254422415204192,Length 200,0.05
1,Curve 175,0.6255800413321224,Length 200,0.1
2,Curve 175,0.5086417119721466,Length 200,0.15
3,Curve 175,0.5720227808276359,Length 200,0.2
0,Curve 176,0.5432574582910827,Length 200,0.05
1,Curve 176,0.30638541922798135,Length 200,0.1
2,Curve 176,0.39723884867870896,Length 200,0.15
3,Curve 176,0.31223482709267736,Length 200,0.2
0,Curve 177,0.7338864519187996,Length 200,0.05
1,Curve 177,0.6501175666735389,Length 200,0.1
2,Curve 177,0.5282796131794495,Length 200,0.15
3,Curve 177,0.45159465512504365,Length 200,0.2
0,Curve 178,0.8408856267880397,Length 200,0.05
1,Curve 178,0.645062938803714,Length 200,0.1
2,Curve 178,0.705359205801575,Length 200,0.15
3,Curve 178,0.5136383627652926,Length 200,0.2
0,Curve 179,0.5511117622125002,Length 200,0.05
1,Curve 179,0.5826087487242909,Length 200,0.1
2,Curve 179,0.5289239943928166,Length 200,0.15
3,Curve 179,0.5432689302038849,Length 200,0.2
0,Curve 180,0.510296702203516,Length 200,0.05
1,Curve 180,0.3796939069815484,Length 200,0.1
2,Curve 180,0.39706328515493455,Length 200,0.15
3,Curve 180,0.2644754574907074,Length 200,0.2
0,Curve 181,0.7921388474942871,Length 200,0.05
1,Curve 181,0.7415900774413063,Length 200,0.1
2,Curve 181,0.6513437312922874,Length 200,0.15
3,Curve 181,0.6242277345390418,Length 200,0.2
0,Curve 182,0.6910344756118763,Length 200,0.05
1,Curve 182,0.5482585393837268,Length 200,0.1
2,Curve 182,0.45071350963174456,Length 200,0.15
3,Curve 182,0.4929942530817239,Length 200,0.2
0,Curve 183,0.632768135307919,Length 200,0.05
1,Curve 183,0.581383728588884,Length 200,0.1
2,Curve 183,0.680422579146807,Length 200,0.15
3,Curve 183,0.5917057867141786,Length 200,0.2
0,Curve 184,0.7315314402658945,Length 200,0.05
1,Curve 184,0.638690781919151,Length 200,0.1
2,Curve 184,0.5935065916267901,Length 200,0.15
3,Curve 184,0.5875208788268792,Length 200,0.2
0,Curve 185,0.5350173665179714,Length 200,0.05
1,Curve 185,0.5118032198499767,Length 200,0.1
2,Curve 185,0.4451533340979658,Length 200,0.15
3,Curve 185,0.44398935098634446,Length 200,0.2
0,Curve 186,0.6473487558815766,Length 200,0.05
1,Curve 186,0.7257194012487187,Length 200,0.1
2,Curve 186,0.46738493355157607,Length 200,0.15
3,Curve 186,0.4824942145158486,Length 200,0.2
0,Curve 187,0.72559543912665,Length 200,0.05
1,Curve 187,0.7280137325015885,Length 200,0.1
2,Curve 187,0.7763947919129297,Length 200,0.15
3,Curve 187,0.5411115531879896,Length 200,0.2
0,Curve 188,0.6934721021065281,Length 200,0.05
1,Curve 188,0.6813352307866253,Length 200,0.1
2,Curve 188,0.6304001203149027,Length 200,0.15
3,Curve 188,0.6145706608642203,Length 200,0.2
0,Curve 189,0.6134629218808418,Length 200,0.05
1,Curve 189,0.5621120146543185,Length 200,0.1
2,Curve 189,0.4676240710847538,Length 200,0.15
3,Curve 189,0.5318409465701626,Length 200,0.2
0,Curve 190,0.5809293892053681,Length 200,0.05
1,Curve 190,0.5564338432000411,Length 200,0.1
2,Curve 190,0.642643706118858,Length 200,0.15
3,Curve 190,0.4950738736553865,Length 200,0.2
0,Curve 191,0.8532472505787688,Length 200,0.05
1,Curve 191,0.6919564427613503,Length 200,0.1
2,Curve 191,0.6171798268711355,Length 200,0.15
3,Curve 191,0.5942056154581551,Length 200,0.2
0,Curve 192,0.7211727185921071,Length 200,0.05
1,Curve 192,0.7072153731898908,Length 200,0.1
2,Curve 192,0.715103202031789,Length 200,0.15
3,Curve 192,0.6093540351446991,Length 200,0.2
0,Curve 193,0.7376117096297891,Length 200,0.05
1,Curve 193,0.6444144921630626,Length 200,0.1
2,Curve 193,0.6720873413898737,Length 200,0.15
3,Curve 193,0.6046112444349262,Length 200,0.2
0,Curve 194,0.6533025672425856,Length 200,0.05
1,Curve 194,0.6697897124081831,Length 200,0.1
2,Curve 194,0.5570401293554897,Length 200,0.15
3,Curve 194,0.6151471965547448,Length 200,0.2
0,Curve 195,0.5420855774945303,Length 200,0.05
1,Curve 195,0.5308943754808939,Length 200,0.1
2,Curve 195,0.4731757138207822,Length 200,0.15
3,Curve 195,0.48285674098507025,Length 200,0.2
0,Curve 196,0.7980561286320634,Length 200,0.05
1,Curve 196,0.7078307772332297,Length 200,0.1
2,Curve 196,0.6373371670797763,Length 200,0.15
3,Curve 196,0.6242423297830388,Length 200,0.2
0,Curve 197,0.5018608826703193,Length 200,0.05
1,Curve 197,0.5354133486517428,Length 200,0.1
2,Curve 197,0.4134413512181664,Length 200,0.15
3,Curve 197,0.3057275616906417,Length 200,0.2
0,Curve 198,0.6799581252550485,Length 200,0.05
1,Curve 198,0.7229110371330398,Length 200,0.1
2,Curve 198,0.596089619788584,Length 200,0.15
3,Curve 198,0.5109874792076632,Length 200,0.2
0,Curve 199,0.7218597022109483,Length 200,0.05
1,Curve 199,0.6923051088031648,Length 200,0.1
2,Curve 199,0.514090465057043,Length 200,0.15
3,Curve 199,0.5808773334179514,Length 200,0.2
0,Curve 0,0.7675513886219948,Length 300,0.05
1,Curve 0,0.7380820079215111,Length 300,0.1
2,Curve 0,0.6181578435360032,Length 300,0.15
3,Curve 0,0.6294254064824846,Length 300,0.2
0,Curve 1,0.725287051715418,Length 300,0.05
1,Curve 1,0.6575994510585667,Length 300,0.1
2,Curve 1,0.5198583011777511,Length 300,0.15
3,Curve 1,0.4978996081042903,Length 300,0.2
0,Curve 2,0.5558921097382516,Length 300,0.05
1,Curve 2,0.51744189204586,Length 300,0.1
2,Curve 2,0.48912674427242114,Length 300,0.15
3,Curve 2,0.4906507383617255,Length 300,0.2
0,Curve 3,0.6864662839437932,Length 300,0.05
1,Curve 3,0.6656687834374656,Length 300,0.1
2,Curve 3,0.6467538950187115,Length 300,0.15
3,Curve 3,0.6136515958820263,Length 300,0.2
0,Curve 4,0.70611772660401,Length 300,0.05
1,Curve 4,0.7376786425279528,Length 300,0.1
2,Curve 4,0.6030572370816272,Length 300,0.15
3,Curve 4,0.5457092903728153,Length 300,0.2
0,Curve 5,0.7943307159946157,Length 300,0.05
1,Curve 5,0.694886372395278,Length 300,0.1
2,Curve 5,0.6870366348496536,Length 300,0.15
3,Curve 5,0.597193108926555,Length 300,0.2
0,Curve 6,0.6453512932262698,Length 300,0.05
1,Curve 6,0.6016621154925358,Length 300,0.1
2,Curve 6,0.5791787059176022,Length 300,0.15
3,Curve 6,0.5570143485046695,Length 300,0.2
0,Curve 7,0.5428514797688833,Length 300,0.05
1,Curve 7,0.7225169769095381,Length 300,0.1
2,Curve 7,0.5601622236745145,Length 300,0.15
3,Curve 7,0.4537695925513131,Length 300,0.2
0,Curve 8,0.6587479232073804,Length 300,0.05
1,Curve 8,0.6363956255321203,Length 300,0.1
2,Curve 8,0.4928127508061966,Length 300,0.15
3,Curve 8,0.5334086910189285,Length 300,0.2
0,Curve 9,0.8096059884346793,Length 300,0.05
1,Curve 9,0.6791427467479927,Length 300,0.1
2,Curve 9,0.7042207458548717,Length 300,0.15
3,Curve 9,0.6425304892165525,Length 300,0.2
0,Curve 10,0.7180342719935613,Length 300,0.05
1,Curve 10,0.7897074411311596,Length 300,0.1
2,Curve 10,0.5719833287991644,Length 300,0.15
3,Curve 10,0.6103943371639968,Length 300,0.2
0,Curve 11,0.6875595152163545,Length 300,0.05
1,Curve 11,0.5826319472640014,Length 300,0.1
2,Curve 11,0.4297055291405837,Length 300,0.15
3,Curve 11,0.4427761709022776,Length 300,0.2
0,Curve 12,0.49303431248350754,Length 300,0.05
1,Curve 12,0.44055739032674307,Length 300,0.1
2,Curve 12,0.43956595010558147,Length 300,0.15
3,Curve 12,0.4707950885592671,Length 300,0.2
0,Curve 13,0.7098868222864095,Length 300,0.05
1,Curve 13,0.48200721675989827,Length 300,0.1
2,Curve 13,0.5133604105073203,Length 300,0.15
3,Curve 13,0.5413801278287687,Length 300,0.2
0,Curve 14,0.8625423835974756,Length 300,0.05
1,Curve 14,0.7710282872470361,Length 300,0.1
2,Curve 14,0.7005042159958825,Length 300,0.15
3,Curve 14,0.6582787939456428,Length 300,0.2
0,Curve 15,0.5973642345092592,Length 300,0.05
1,Curve 15,0.5245247665254884,Length 300,0.1
2,Curve 15,0.4976815505514132,Length 300,0.15
3,Curve 15,0.4910227692116504,Length 300,0.2
0,Curve 16,0.8293730732280991,Length 300,0.05
1,Curve 16,0.8053189707186869,Length 300,0.1
2,Curve 16,0.6618260860892099,Length 300,0.15
3,Curve 16,0.672070217313843,Length 300,0.2
0,Curve 17,0.6889333771120068,Length 300,0.05
1,Curve 17,0.6961155031518657,Length 300,0.1
2,Curve 17,0.4973633912174949,Length 300,0.15
3,Curve 17,0.6117427830260543,Length 300,0.2
0,Curve 18,0.6695372646126169,Length 300,0.05
1,Curve 18,0.6092984580529438,Length 300,0.1
2,Curve 18,0.5537979771110132,Length 300,0.15
3,Curve 18,0.47936639736398057,Length 300,0.2
0,Curve 19,0.7886046143667423,Length 300,0.05
1,Curve 19,0.7110040815229253,Length 300,0.1
2,Curve 19,0.6239696306379948,Length 300,0.15
3,Curve 19,0.646481605673276,Length 300,0.2
0,Curve 20,0.6894040983720281,Length 300,0.05
1,Curve 20,0.5980949889266227,Length 300,0.1
2,Curve 20,0.5990904934144343,Length 300,0.15
3,Curve 20,0.5379235483696722,Length 300,0.2
0,Curve 21,0.7776534719365022,Length 300,0.05
1,Curve 21,0.6871944403219293,Length 300,0.1
2,Curve 21,0.6478669365961046,Length 300,0.15
