,Name,Correlation with ROG,Correlation with pairwise distances,Correlation between ROG and pairwise distances,Length
133,Curve 133,-0.4649607287240971,-0.47330515796252015,0.9373667959218269,Length 200
134,Curve 134,-0.4053333272556934,-0.36281054590730566,0.8510536997754153,Length 200
135,Curve 135,-0.4110141842298976,-0.41455770264049535,0.8153013064006344,Length 200
136,Curve 136,-0.4523091799059869,-0.4789882318910067,0.980219072228115,Length 200
137,Curve 137,-0.4406352862918391,-0.4226186743725828,0.9495562392598196,Length 200
138,Curve 138,-0.38728790470547286,-0.3775866122479843,0.8733615999976462,Length 200
139,Curve 139,-0.42441272410209785,-0.4123407683263651,0.8294459901693669,Length 200
140,Curve 140,-0.426926365008935,-0.429581807885665,0.8334139827213016,Length 200
141,Curve 141,-0.4593048332677323,-0.47082094694486776,0.8444411509442131,Length 200
142,Curve 142,-0.44389054719318854,-0.4428389240361002,0.946987374910037,Length 200
143,Curve 143,-0.44703287960560223,-0.4272761916804661,0.9742761482112174,Length 200
144,Curve 144,-0.41705080256359967,-0.443960466745524,0.8320440170660062,Length 200
145,Curve 145,-0.3007394006098325,-0.4100199910113528,0.6214123131154667,Length 200
146,Curve 146,-0.4617156935145772,-0.4218980133965096,0.7335024330267578,Length 200
147,Curve 147,-0.4945767487271165,-0.4750482065966105,0.8522011114848231,Length 200
148,Curve 148,-0.41510219107789204,-0.31191164095103197,0.6840044874375821,Length 200
149,Curve 149,-0.46954496238444154,-0.43154271556269624,0.8825591011759027,Length 200
150,Curve 150,-0.26729084419962384,-0.3763586988218424,0.7595452065827418,Length 200
151,Curve 151,-0.38585952650258715,-0.38341144227705337,0.9110802168106064,Length 200
152,Curve 152,-0.3596980703772062,-0.41911639725839367,0.6545188829316726,Length 200
153,Curve 153,-0.5272794247236591,-0.44801476118106986,0.6629262488060662,Length 200
154,Curve 154,-0.5564396314331559,-0.5197800173051154,0.8333096088723199,Length 200
155,Curve 155,-0.4591793695630509,-0.4440461303829272,0.7627372403300574,Length 200
156,Curve 156,-0.4650860193286358,-0.4682047927437252,0.9004611074710995,Length 200
157,Curve 157,-0.4786464934912075,-0.4734858572390826,0.9066657374596425,Length 200
158,Curve 158,-0.4957292957239843,-0.5096617218564671,0.7471534953481884,Length 200
159,Curve 159,-0.4298294730290089,-0.5265630356807747,0.6663957094042562,Length 200
160,Curve 160,-0.4330456655220413,-0.3559311102956361,0.7736519748364208,Length 200
161,Curve 161,-0.3539374916390164,-0.34454700310159425,0.9245560933656363,Length 200
162,Curve 162,-0.4911507827881772,-0.4951384344333429,0.891650696411642,Length 200
163,Curve 163,-0.45884946677052135,-0.4493489426237784,0.867923254459999,Length 200
164,Curve 164,-0.46728179474503484,-0.4770504469756908,0.8936154602683589,Length 200
165,Curve 165,-0.41017855861942126,-0.4094714703041842,0.9145137956566943,Length 200
166,Curve 166,-0.5753037341345069,-0.5036785233486284,0.8154532066533778,Length 200
167,Curve 167,-0.42948318983554085,-0.395598085211659,0.9348351749342885,Length 200
168,Curve 168,-0.5072231859751233,-0.41916639039036174,0.6989624482168405,Length 200
169,Curve 169,-0.5482172484690375,-0.5176376150120994,0.8053452180404655,Length 200
170,Curve 170,-0.4811516553683137,-0.5047439015630449,0.9277075915211642,Length 200
171,Curve 171,-0.45586760105672985,-0.5158444812713325,0.9133974346046503,Length 200
172,Curve 172,-0.33930528182636027,-0.3413845098239755,0.9603490832660287,Length 200
173,Curve 173,-0.49961373594103886,-0.47909337472861635,0.8312738832927936,Length 200
174,Curve 174,-0.42467937643736836,-0.4317520634707566,0.9574705272523596,Length 200
175,Curve 175,-0.4900444304095341,-0.46051502903859626,0.9296226516115127,Length 200
176,Curve 176,-0.34874901352553844,-0.4006575550190143,0.7309276633290757,Length 200
177,Curve 177,-0.5289711174917323,-0.47973797803831203,0.8397225682917505,Length 200
178,Curve 178,-0.4841691948669834,-0.5012170228646816,0.8676378562005792,Length 200
179,Curve 179,-0.4384904029126305,-0.4098374325276887,0.939549358720261,Length 200
180,Curve 180,-0.3273026813390371,-0.3190906193368491,0.622919793759943,Length 200
181,Curve 181,-0.5021743002077794,-0.4541945053385712,0.9274501083522005,Length 200
182,Curve 182,-0.4765372408301763,-0.4519245591242344,0.8105663957440573,Length 200
183,Curve 183,-0.5143730801415295,-0.5033097266424612,0.8267761311110495,Length 200
184,Curve 184,-0.47487594554068624,-0.5058493295307136,0.8726183434695679,Length 200
185,Curve 185,-0.4265893446855078,-0.4169432525286444,0.7553617431865165,Length 200
186,Curve 186,-0.5196193994640186,-0.5101125708739702,0.8706708419094128,Length 200
187,Curve 187,-0.2594428427500088,-0.36379816932859815,0.8650355365351811,Length 200
188,Curve 188,-0.3757069063166314,-0.36338528298766143,0.9199937964454517,Length 200
189,Curve 189,-0.33875531346928345,-0.41191942213053095,0.7452065579024377,Length 200
190,Curve 190,-0.5706840597953549,-0.5968721525699826,0.7936934655007,Length 200
191,Curve 191,-0.5518955035051453,-0.5078400393020822,0.864252264051841,Length 200
192,Curve 192,-0.4348225754686894,-0.4219584733531523,0.9452257649184014,Length 200
193,Curve 193,-0.48453648348527684,-0.4713507980039359,0.8832946983010372,Length 200
194,Curve 194,-0.4186848772842917,-0.4375206478875023,0.9112566965085083,Length 200
195,Curve 195,-0.5316467762641062,-0.4925207918953027,0.7821158156408085,Length 200
196,Curve 196,-0.5626401298978514,-0.5297651571290419,0.9361997754626412,Length 200
197,Curve 197,-0.2482760921180923,-0.39443946377344047,0.6648884335371513,Length 200
198,Curve 198,-0.47427413102936633,-0.4505330481962164,0.8888302175883194,Length 200
199,Curve 199,-0.42985260293473854,-0.5165627030659845,0.7937868919814364,Length 200
0,Curve 0,-0.3159044611120808,-0.3056347881706339,0.9577118705324924,Length 300
1,Curve 1,-0.4667764962745351,-0.5041095604250648,0.8991840522637047,Length 300
2,Curve 2,-0.4593540228595222,-0.4423740718434461,0.7715125227978585,Length 300
3,Curve 3,-0.5029415992473886,-0.5061472258603964,0.7936248424703163,Length 300
4,Curve 4,-0.4362861622477391,-0.43225523930052134,0.9036031138701273,Length 300
5,Curve 5,-0.5391853781316096,-0.5321877880975912,0.8860718429416343,Length 300
6,Curve 6,-0.3725340079564046,-0.33757880366682663,0.860841678186592,Length 300
7,Curve 7,-0.2992320652392251,-0.28264001888199064,0.8680687814387754,Length 300
8,Curve 8,-0.39272574354221446,-0.41917316559297396,0.6072902100514758,Length 300
9,Curve 9,-0.47212521601540147,-0.47017675582596397,0.889337350157114,Length 300
10,Curve 10,-0.40715579332292773,-0.41869742028058476,0.9582844648175806,Length 300
11,Curve 11,-0.4832711160398409,-0.4575255705252049,0.7699872434902352,Length 300
12,Curve 12,-0.3201873986632609,-0.3531406225286183,0.4675661669628273,Length 300
13,Curve 13,-0.4472678359099427,-0.5013408180284147,0.6174668809393425,Length 300
14,Curve 14,-0.42681598394983394,-0.3978273113193184,0.9542411056983245,Length 300
15,Curve 15,-0.40442774702217615,-0.43547404153883273,0.709736575782725,Length 300
16,Curve 16,-0.5459747977817554,-0.5234616504526421,0.8742281489961977,Length 300
17,Curve 17,-0.36602588341419245,-0.3931234704727823,0.7480221872206733,Length 300
18,Curve 18,-0.5607116464501337,-0.5398727141231598,0.8840939836145101,Length 300
19,Curve 19,-0.5728383185279556,-0.6314452748031415,0.8993210987255029,Length 300
20,Curve 20,-0.3698224025793602,-0.3828169828398927,0.9553269658742348,Length 300
21,Curve 21,-0.38986552592376195,-0.3946450251949767,0.9474837803382639,Length 300
22,Curve 22,-0.5004063523204136,-0.5424605166905666,0.9163746926152581,Length 300
23,Curve 23,-0.4396869208860164,-0.4225670888691691,0.9567916964245318,Length 300
24,Curve 24,-0.36408807299635476,-0.3533459375711794,0.49237419959374285,Length 300
25,Curve 25,-0.4762846481940512,-0.4586141515698544,0.7376544003291815,Length 300
26,Curve 26,-0.3456685458848025,-0.42641583586440734,0.6442768479424966,Length 300
27,Curve 27,-0.4622525261539888,-0.4704309326983876,0.9567905328200454,Length 300
28,Curve 28,-0.24081429138443738,-0.3836981556144387,0.7707758180760311,Length 300
29,Curve 29,-0.42092594165957553,-0.4223390076578567,0.6666751931674986,Length 300
30,Curve 30,-0.4488057226775797,-0.48257259678425063,0.8552696273577958,Length 300
31,Curve 31,-0.42826718018343823,-0.42932509911338373,0.8097864153997357,Length 300
32,Curve 32,-0.41692685817277686,-0.44527984875155535,0.9446679410644448,Length 300
33,Curve 33,-0.3694699997890383,-0.36967055078177985,0.7776408562418785,Length 300
34,Curve 34,-0.44901155351930794,-0.424657861802613,0.6960014488695796,Length 300
35,Curve 35,-0.41163617388680207,-0.3931926256715336,0.9199535121697937,Length 300
36,Curve 36,-0.3823785667716742,-0.3898935474300689,0.853664157875968,Length 300
37,Curve 37,-0.4361104573638082,-0.469450510538265,0.8752629694382623,Length 300
38,Curve 38,-0.4485451595981928,-0.44569099541548923,0.9203566628613224,Length 300
39,Curve 39,-0.4869214350117036,-0.45293660297837657,0.7869094258006137,Length 300
40,Curve 40,-0.42924526240120797,-0.4077212803849917,0.8152301953267167,Length 300
41,Curve 41,-0.3558529941419685,-0.3297330039028488,0.9248821254891729,Length 300
42,Curve 42,-0.4100221543350624,-0.3786095859549926,0.9301323961901067,Length 300
43,Curve 43,-0.460075675398479,-0.4626639113793902,0.9481085655537799,Length 300
44,Curve 44,-0.4012793056042487,-0.4861144629683509,0.7898444076250438,Length 300
45,Curve 45,-0.5810624672260748,-0.530734611776305,0.8959712064975142,Length 300
46,Curve 46,-0.4220091531521418,-0.40165130889932044,0.9298633229227503,Length 300
47,Curve 47,-0.41180241988675065,-0.39157628540920913,0.9456792644986995,Length 300
48,Curve 48,-0.3881796915631925,-0.4087310750182939,0.9512372048628284,Length 300
49,Curve 49,-0.4888602698096441,-0.4849691682566546,0.9563257038385397,Length 300
50,Curve 50,-0.3992697820805402,-0.38698131897698596,0.9319812592366582,Length 300
51,Curve 51,-0.49633649399155805,-0.5452660070834326,0.8233839858012505,Length 300
52,Curve 52,-0.46508511969586774,-0.4840735866330106,0.956418778675987,Length 300
53,Curve 53,-0.4047672085030165,-0.3729051716469246,0.9362945354576049,Length 300
54,Curve 54,-0.4167970163643557,-0.46200660761135953,0.921393112766794,Length 300
55,Curve 55,-0.4432079603511916,-0.47977151768573234,0.896676404868374,Length 300
56,Curve 56,-0.27135294298914814,-0.2931542568936685,0.8226563520120295,Length 300
57,Curve 57,-0.48258197556756477,-0.4491195730855649,0.879060953358827,Length 300
58,Curve 58,-0.5193891745846662,-0.5122885676043875,0.8868212825771468,Length 300
59,Curve 59,-0.3909710327630911,-0.4645103334037696,0.7161525981082811,Length 300
60,Curve 60,-0.449027672606996,-0.448278268901811,0.9242583184812514,Length 300
61,Curve 61,-0.5371819063646649,-0.5372592976569148,0.9301537271887987,Length 300
62,Curve 62,-0.6354981429527855,-0.6607633806038072,0.9256343425042922,Length 300
63,Curve 63,-0.4295777461200577,-0.40757010892746515,0.6483697730052985,Length 300
64,Curve 64,-0.35141829812473707,-0.39917171235632803,0.5802990795075242,Length 300
65,Curve 65,-0.3407330856242193,-0.3829119958560778,0.9149247620490415,Length 300
66,Curve 66,-0.4394275040595926,-0.48872698235409473,0.7213154262973818,Length 300
67,Curve 67,-0.4353507939347286,-0.5101868915204067,0.761612587103909,Length 300
68,Curve 68,-0.3949928348779379,-0.40372834631512705,0.8081741082153958,Length 300
69,Curve 69,-0.4535565888609594,-0.5282878340199575,0.7069811140813308,Length 300
70,Curve 70,-0.4397263788149731,-0.4396730179597497,0.8054047326721152,Length 300
71,Curve 71,-0.40721876470032903,-0.4280753077319521,0.9683136478890253,Length 300
72,Curve 72,-0.38625796000244944,-0.37041496374106436,0.9645896916963678,Length 300
73,Curve 73,-0.4696110631913408,-0.49837598467604854,0.94188430521547,Length 300
74,Curve 74,-0.4062880848904896,-0.4948767968382754,0.7060776983081266,Length 300
75,Curve 75,-0.43022511739669284,-0.42426581806802854,0.9005344063861396,Length 300
76,Curve 76,-0.3891561721924442,-0.37711865949254425,0.9163658442357925,Length 300
77,Curve 77,-0.48464756077957044,-0.49934127107097565,0.8580800074483418,Length 300
78,Curve 78,-0.36091687133265027,-0.362480398077585,0.9119232037708421,Length 300
79,Curve 79,-0.34812461762684893,-0.3356905858020466,0.9333240444387114,Length 300
80,Curve 80,-0.3526690261755798,-0.34619443570922875,0.9507597529303496,Length 300
81,Curve 81,-0.39358028458547906,-0.4379649416220674,0.6559610840056723,Length 300
82,Curve 82,-0.3649960575565511,-0.5575446547872325,0.6463818756588121,Length 300
83,Curve 83,-0.4572068894644066,-0.4720166679481209,0.8592206086893653,Length 300
84,Curve 84,-0.48563573754245093,-0.4593713545597458,0.8544267611112797,Length 300
85,Curve 85,-0.42593014676360114,-0.4192996000698903,0.9268631330408439,Length 300
86,Curve 86,-0.3641535322359316,-0.41035634224735235,0.8256846538252589,Length 300
87,Curve 87,-0.36557352962123907,-0.3884707618179256,0.9471189937057053,Length 300
88,Curve 88,-0.47192822937781137,-0.5370990694342711,0.764020688387205,Length 300
89,Curve 89,-0.42614693244277435,-0.4646781440879317,0.770822781339602,Length 300
90,Curve 90,-0.3516497733993593,-0.3540397058055827,0.9376350404547439,Length 300
91,Curve 91,-0.38722012394994776,-0.44570654574678903,0.7221731120161163,Length 300
92,Curve 92,-0.4321433019571013,-0.459735731818213,0.959600457712651,Length 300
93,Curve 93,-0.42760796138057905,-0.43718114718234563,0.9061619559891569,Length 300
94,Curve 94,-0.44378455023142727,-0.3720044278753165,0.880853181008881,Length 300
95,Curve 95,-0.30026465299094746,-0.31243439253939287,0.9746037628015829,Length 300
96,Curve 96,-0.2284333203979735,-0.28046050063120365,0.8650040287410664,Length 300
97,Curve 97,-0.31123083523163564,-0.45919188109293935,0.4854129137255962,Length 300
98,Curve 98,-0.31546092867723935,-0.40459211974653697,0.8566799865390439,Length 300
99,Curve 99,-0.42348204173241133,-0.4280825799061521,0.9201172312476534,Length 300
100,Curve 100,-0.43531414207070657,-0.4469347181185204,0.7842972003393254,Length 300
101,Curve 101,-0.4529202440273067,-0.47784224987334567,0.8306205288446228,Length 300
102,Curve 102,-0.46136585178562856,-0.4576729592889471,0.6704641237073339,Length 300
103,Curve 103,-0.2640577365709837,-0.5222001149620294,0.5097318975028691,Length 300
104,Curve 104,-0.3766482781340243,-0.41671312831959106,0.8463640347918157,Length 300
105,Curve 105,-0.450068074445352,-0.48295597276403285,0.6494939244335589,Length 300
106,Curve 106,-0.4158080481917973,-0.4354499567830048,0.9180872710354961,Length 300
107,Curve 107,-0.397635520124888,-0.39112471933593135,0.8769993867806474,Length 300
108,Curve 108,-0.44654991782909964,-0.4888990733463592,0.5494635069143056,Length 300
109,Curve 109,-0.39247559572028173,-0.3694595423405297,0.9000058995326852,Length 300
110,Curve 110,-0.37341484949956255,-0.4010904261758509,0.8530606453467113,Length 300
111,Curve 111,-0.4940940060524347,-0.47708180509010745,0.8679751989855402,Length 300
112,Curve 112,-0.4835979386063407,-0.46948146657358963,0.8548720536668641,Length 300
113,Curve 113,-0.5003756455739687,-0.5090365669932131,0.8031868866841525,Length 300
114,Curve 114,-0.4183923264281186,-0.4197396730843667,0.9438744890393792,Length 300
115,Curve 115,-0.4697028960592926,-0.4765384652146745,0.9488651742331979,Length 300
116,Curve 116,-0.5555668639757784,-0.5457592567016814,0.799475083660048,Length 300
117,Curve 117,-0.5859335788675324,-0.6043958883329325,0.868870504211341,Length 300
118,Curve 118,-0.23108635984137335,-0.3691015979628541,0.7024862954938537,Length 300
119,Curve 119,-0.49944205419885007,-0.5159145503109148,0.9334597545618066,Length 300
120,Curve 120,-0.2692437613018553,-0.37708124044619595,0.6263574370783804,Length 300
121,Curve 121,-0.3892324022908398,-0.39448128753829187,0.9409217553862955,Length 300
122,Curve 122,-0.3698006000771195,-0.4408201242647296,0.6515705868138656,Length 300
123,Curve 123,-0.5112027351111043,-0.4924668491220173,0.9453385631122629,Length 300
124,Curve 124,-0.43565975511706995,-0.43278771261553634,0.9318965083243865,Length 300
125,Curve 125,-0.4524365059798559,-0.44832982052332176,0.9624059985619425,Length 300
126,Curve 126,-0.4968200337318013,-0.5159295456366507,0.8860140330560943,Length 300
127,Curve 127,-0.46804044449113297,-0.45596478797857964,0.928043722120358,Length 300
128,Curve 128,-0.49100094523988513,-0.44974005206794176,0.6890043421652039,Length 300
129,Curve 129,-0.37935995227334024,-0.4346971420415742,0.7585250524294007,Length 300
130,Curve 130,-0.4867439524397185,-0.4643326819918514,0.8429877295481433,Length 300
131,Curve 131,-0.40979603497795253,-0.45210279508578777,0.7373394004776468,Length 300
132,Curve 132,-0.4532314588577465,-0.4713521037073864,0.8649851245411654,Length 300
133,Curve 133,-0.3036595893249876,-0.38169118187039386,0.8353323895754992,Length 300
134,Curve 134,-0.3324367916133086,-0.3908319544960751,0.7326157494456202,Length 300
135,Curve 135,-0.3551805764090911,-0.3554640827122853,0.9819371804267977,Length 300
136,Curve 136,-0.48624191176927867,-0.49094891880025854,0.7957125341405933,Length 300
137,Curve 137,-0.48167908051970176,-0.46663360786990954,0.7363194106058543,Length 300
138,Curve 138,-0.5568775194871776,-0.5462126058666312,0.8758654331628257,Length 300
139,Curve 139,-0.5105264574340881,-0.4201921982235075,0.8837432947758886,Length 300
140,Curve 140,-0.3074717839094585,-0.5123678847745095,0.74523608924194,Length 300
141,Curve 141,-0.4621653054451574,-0.3881285886241485,0.80291663228245,Length 300
142,Curve 142,-0.3872635670385057,-0.4220723194645114,0.6981662122682856,Length 300
143,Curve 143,-0.387532097106624,-0.4055323811136697,0.6376549160296163,Length 300
144,Curve 144,-0.4559563110233503,-0.47532105936832814,0.8792163126498482,Length 300
145,Curve 145,-0.32959459409294495,-0.4181753565600359,0.8148797692447977,Length 300
146,Curve 146,-0.4599199753327433,-0.44670970729602655,0.8912313236411387,Length 300
147,Curve 147,-0.3075688288728624,-0.43024032609022095,0.5196655555040495,Length 300
148,Curve 148,-0.24320039503113236,-0.22554039979513582,0.7669393508285838,Length 300
149,Curve 149,-0.47088591997581297,-0.4142294408017709,0.8454085776646163,Length 300
150,Curve 150,-0.4553037546944338,-0.42909828183608223,0.9347310451380968,Length 300
151,Curve 151,-0.4807718825932613,-0.457574180897487,0.7414668595537622,Length 300
152,Curve 152,-0.49160808762181524,-0.4967674183130184,0.9044725708454643,Length 300
153,Curve 153,-0.36624405859372317,-0.3708174062671147,0.9658983881208292,Length 300
154,Curve 154,-0.4507773271199733,-0.42922646246446716,0.8497279997318699,Length 300
155,Curve 155,-0.4147989573915493,-0.44974149155854104,0.7582800519060376,Length 300
156,Curve 156,-0.3945459627668901,-0.40114368375038967,0.9164082930928461,Length 300
157,Curve 157,-0.4114825575100736,-0.4194364853050757,0.8740793272954944,Length 300
158,Curve 158,-0.32803057285875525,-0.4011813549617154,0.5896871126288343,Length 300
159,Curve 159,-0.3553623856398363,-0.3795454119731765,0.9700725524401952,Length 300
160,Curve 160,-0.4435940672200647,-0.40591700617886334,0.9151485619550691,Length 300
161,Curve 161,-0.3688601144382616,-0.45944099179853154,0.6291080996832071,Length 300
162,Curve 162,-0.46209367202873325,-0.43601766180972307,0.9578234128997541,Length 300
163,Curve 163,-0.5247211393999365,-0.5167050218927359,0.9231447823297574,Length 300
164,Curve 164,-0.4033857851656365,-0.3676802000038067,0.7710373982673447,Length 300
165,Curve 165,-0.47457710148698606,-0.44939998687672605,0.7935810376051161,Length 300
166,Curve 166,-0.4477091124335161,-0.43179639091563027,0.8157677128858014,Length 300
167,Curve 167,-0.33270112092551934,-0.3713330620824603,0.7180570347650451,Length 300
168,Curve 168,-0.40978268213916713,-0.4103128945570969,0.5839118898539957,Length 300
169,Curve 169,-0.3304615382634531,-0.33098985417331495,0.9265100404558527,Length 300
170,Curve 170,-0.40338310735263483,-0.45199197010763437,0.746985311475958,Length 300
171,Curve 171,-0.331520610908115,-0.35914515662356616,0.6479687323280386,Length 300
172,Curve 172,-0.35862355769217946,-0.3382672665979863,0.7820819523524554,Length 300
173,Curve 173,-0.5301927469564597,-0.542687222409305,0.8533851340987646,Length 300
174,Curve 174,-0.41255023034995936,-0.4678088164463769,0.9141037456088758,Length 300
175,Curve 175,-0.5150386202886766,-0.49246445385745347,0.8913845927127322,Length 300
176,Curve 176,-0.5868429804495122,-0.5573860856069766,0.779826326707887,Length 300
177,Curve 177,-0.48015356757951655,-0.45119718943835707,0.9237349167872985,Length 300
178,Curve 178,-0.3958549898150759,-0.4292721695522056,0.9295208701200265,Length 300
179,Curve 179,-0.49224480608207555,-0.4581637305045427,0.5783316049086648,Length 300
180,Curve 180,-0.3905045367762758,-0.3967231038621746,0.9306838190034721,Length 300
181,Curve 181,-0.5071444134429693,-0.4738929392996149,0.6694293350959785,Length 300
182,Curve 182,-0.5849101280608335,-0.5029377208656486,0.8676137059938215,Length 300
183,Curve 183,-0.4635794103860755,-0.43877862204216556,0.8523689781529714,Length 300
184,Curve 184,-0.4378011714322175,-0.4738297262238899,0.9211244734733415,Length 300
185,Curve 185,-0.42149040175138447,-0.4243952895297064,0.7129511692773373,Length 300
186,Curve 186,-0.4996538986126521,-0.46446370785049207,0.7922164945272624,Length 300
187,Curve 187,-0.4250967340503506,-0.3939650394948826,0.7822974666648831,Length 300
188,Curve 188,-0.458247733960352,-0.48899803688395127,0.9050542155832048,Length 300
189,Curve 189,-0.4182968681399592,-0.43129345874779107,0.9295005552680882,Length 300
190,Curve 190,-0.27978400672749987,-0.41864922159459095,0.4453352020890769,Length 300
191,Curve 191,-0.289073371965729,-0.28238101503978164,0.8872683805379963,Length 300
192,Curve 192,-0.3639910090885726,-0.37005039658474814,0.9214621804784305,Length 300
193,Curve 193,-0.5322661333756702,-0.49175060674352383,0.8409218546717665,Length 300
194,Curve 194,-0.34726250948134335,-0.38830110976784876,0.5933145262298909,Length 300
195,Curve 195,-0.413639387408431,-0.4359142291507249,0.9000986236332319,Length 300
196,Curve 196,-0.5303210258531418,-0.48479801110386267,0.8354545251331904,Length 300
197,Curve 197,-0.35335388127763595,-0.4098505448798424,0.8032986407661896,Length 300
198,Curve 198,-0.49940735619775234,-0.4886168933299689,0.9065960448603306,Length 300
199,Curve 199,-0.3724563300904611,-0.3745578453718624,0.9601865173533148,Length 300
0,Curve 0,-0.39194115585671135,-0.40218806372471655,0.9279772546443451,Length 400
1,Curve 1,-0.41871942631758824,-0.43489580117225074,0.8925832160693505,Length 400
2,Curve 2,-0.3377816260318837,-0.4050136799412921,0.7355666502676181,Length 400
3,Curve 3,-0.4642786961569761,-0.4340698961895684,0.9016517044559892,Length 400
4,Curve 4,-0.5778228657626066,-0.5405463233800609,0.7360190613091963,Length 400
5,Curve 5,-0.4427828779318677,-0.46194586416840555,0.7519377405299348,Length 400
6,Curve 6,-0.5107450495491365,-0.5289315943121592,0.928047344676669,Length 400
7,Curve 7,-0.2549555435408841,-0.3943079465540387,0.5369717311377252,Length 400
8,Curve 8,-0.5262834733530781,-0.48755596021435604,0.8176957806337763,Length 400
9,Curve 9,-0.4081101562522304,-0.4767523856973394,0.729794145736021,Length 400
10,Curve 10,-0.3684752051108882,-0.40453057720372043,0.7695458681960227,Length 400
11,Curve 11,-0.43430348077779385,-0.40593894963903304,0.912024298106759,Length 400
12,Curve 12,-0.3705594815991009,-0.4565558207322657,0.5922634011443907,Length 400
13,Curve 13,-0.4436423840845454,-0.4518465741171617,0.9405467173643223,Length 400
14,Curve 14,-0.34366823092538124,-0.3891763594709813,0.7497547211153742,Length 400
15,Curve 15,-0.3998274797462183,-0.47114302194957747,0.703173664362637,Length 400
16,Curve 16,-0.3201824579361213,-0.3360138125664503,0.7451256214563239,Length 400
17,Curve 17,-0.4582908500848237,-0.4982824077617291,0.9089506321610001,Length 400
18,Curve 18,-0.5144316981515153,-0.503304521413955,0.7857657391262677,Length 400
19,Curve 19,-0.49034037599930747,-0.43860327580748953,0.8346545861364942,Length 400
20,Curve 20,-0.43758922209622847,-0.4516279030339284,0.9557635682398848,Length 400
21,Curve 21,-0.4738042977350247,-0.486705170540211,0.9493743099051648,Length 400
22,Curve 22,-0.4889670866030821,-0.4570969298600491,0.7757107622777025,Length 400
23,Curve 23,-0.5201751477181971,-0.515504191469665,0.8425950826174173,Length 400
24,Curve 24,-0.4263669789840417,-0.5141907874163563,0.7616528192661339,Length 400
25,Curve 25,-0.36639475328708637,-0.3688783763970952,0.6591477465460572,Length 400
26,Curve 26,-0.48746331916143437,-0.5087260590113426,0.7847734462744721,Length 400
27,Curve 27,-0.43915121885472225,-0.42884850811275665,0.6232789375091333,Length 400
28,Curve 28,-0.3569515745332327,-0.3611264392684814,0.9676861987313565,Length 400
29,Curve 29,-0.43189693828886216,-0.42511719317644836,0.94532928044274,Length 400
30,Curve 30,-0.5056092673897337,-0.4926771140239369,0.9119795738828861,Length 400
31,Curve 31,-0.3434397101745275,-0.3887660172791541,0.6714068634475979,Length 400
32,Curve 32,-0.33346610254494513,-0.3663360489509919,0.7550435044117049,Length 400
33,Curve 33,-0.45800381561874476,-0.5286957335447472,0.6839291372854609,Length 400
34,Curve 34,-0.4595447125815241,-0.4125227619476835,0.8604072843746937,Length 400
35,Curve 35,-0.49252935556596655,-0.48778313643538473,0.9023485479137637,Length 400
36,Curve 36,-0.4512950308672933,-0.3986505279710138,0.8388950584718373,Length 400
37,Curve 37,-0.42471464514080964,-0.43317813939250666,0.9541684653553608,Length 400
38,Curve 38,-0.5291050754195845,-0.48927037487548325,0.6557704648656257,Length 400
39,Curve 39,-0.32705956397030705,-0.43881382962161697,0.7921192836586473,Length 400
40,Curve 40,-0.426608838384372,-0.4806887235291422,0.7470836745943059,Length 400
41,Curve 41,-0.36045431854593113,-0.41189892279721707,0.8122701067826257,Length 400
42,Curve 42,-0.34223672053965865,-0.34462853544947153,0.8603070683822603,Length 400
43,Curve 43,-0.2892056844292047,-0.42651652035705523,0.401398971187477,Length 400
44,Curve 44,-0.45454058574313244,-0.42270797202459226,0.899575740785903,Length 400
45,Curve 45,-0.5227761367506476,-0.5055993407099987,0.8143332978101621,Length 400
46,Curve 46,-0.4357824582758191,-0.44018821879191294,0.8103668602654857,Length 400
47,Curve 47,-0.5108831161635603,-0.48937357980007706,0.9100016643818962,Length 400
48,Curve 48,-0.42686076562085296,-0.3784597050829906,0.7180901280040342,Length 400
49,Curve 49,-0.31132809050730537,-0.34946096794875564,0.5889425906522177,Length 400
50,Curve 50,-0.46059789818628744,-0.4764062576195962,0.9117954209124561,Length 400
51,Curve 51,-0.4136994721363494,-0.40608516899023545,0.6638606428998809,Length 400
52,Curve 52,-0.4787508442272399,-0.48571693878912275,0.8130283622171913,Length 400
53,Curve 53,-0.31339459476557274,-0.3257210111447808,0.6439638283965542,Length 400
54,Curve 54,-0.5232974921923838,-0.4940351195863728,0.869169067661861,Length 400
55,Curve 55,-0.4399529752016376,-0.48510844252830587,0.7868004340191541,Length 400
56,Curve 56,-0.3978139311481477,-0.38654165400066853,0.9595916322475566,Length 400
57,Curve 57,-0.3888398839850102,-0.4131788047881045,0.740910325980146,Length 400
58,Curve 58,-0.4731256354211053,-0.44045824161535985,0.7155491176065766,Length 400
59,Curve 59,-0.41598434054122513,-0.4262583952892452,0.9113254756424475,Length 400
60,Curve 60,-0.36463827346404554,-0.4609679661902695,0.8562876016178714,Length 400
61,Curve 61,-0.36783260985042904,-0.3841447029749305,0.9146370141166863,Length 400
62,Curve 62,-0.3086909331400427,-0.35806493928662364,0.8183582349247167,Length 400
63,Curve 63,-0.3780673739750911,-0.3810313349866597,0.8654579801446578,Length 400
64,Curve 64,-0.3857803226043303,-0.31535386991820064,0.7268558554355233,Length 400
65,Curve 65,-0.47443538788457573,-0.5309752754262319,0.7078679511022244,Length 400
