,Correlation,Noise,Name,Length
1000,0.3527874647750614,Smooth,Curve 0,Length 200
1001,0.6824906631794029,GN with sigma 0.05,Curve 0,Length 200
1002,0.6041222607763558,GN with sigma 0.1,Curve 0,Length 200
1003,0.5009649445074299,GN with sigma 0.15,Curve 0,Length 200
1004,0.4658178857272609,GN with sigma 0.2,Curve 0,Length 200
1005,0.5632438244345291,Smooth,Curve 1,Length 200
1006,0.7051666002972515,GN with sigma 0.05,Curve 1,Length 200
1007,0.6832032311961035,GN with sigma 0.1,Curve 1,Length 200
1008,0.4780363912094635,GN with sigma 0.15,Curve 1,Length 200
1009,0.4103121522428574,GN with sigma 0.2,Curve 1,Length 200
1010,0.4597881216240477,Smooth,Curve 2,Length 200
1011,0.5233095848378286,GN with sigma 0.05,Curve 2,Length 200
1012,0.6376619611051831,GN with sigma 0.1,Curve 2,Length 200
1013,0.3819911947315222,GN with sigma 0.15,Curve 2,Length 200
1014,0.42823366902001,GN with sigma 0.2,Curve 2,Length 200
1015,0.6382043088207143,Smooth,Curve 3,Length 200
1016,0.8811276243265097,GN with sigma 0.05,Curve 3,Length 200
1017,0.6303016749907038,GN with sigma 0.1,Curve 3,Length 200
1018,0.625235202446535,GN with sigma 0.15,Curve 3,Length 200
1019,0.5420534088598081,GN with sigma 0.2,Curve 3,Length 200
1020,0.6958968812128327,Smooth,Curve 4,Length 200
1021,0.7743576692313761,GN with sigma 0.05,Curve 4,Length 200
1022,0.6412751201334564,GN with sigma 0.1,Curve 4,Length 200
1023,0.5245619916287682,GN with sigma 0.15,Curve 4,Length 200
1024,0.713953363852045,GN with sigma 0.2,Curve 4,Length 200
1025,0.4621202494083936,Smooth,Curve 5,Length 200
1026,0.7008088525098475,GN with sigma 0.05,Curve 5,Length 200
1027,0.7089087345932212,GN with sigma 0.1,Curve 5,Length 200
1028,0.5769272484947789,GN with sigma 0.15,Curve 5,Length 200
1029,0.5103356616432472,GN with sigma 0.2,Curve 5,Length 200
1030,0.5273026907610575,Smooth,Curve 6,Length 200
1031,0.6481040935770057,GN with sigma 0.05,Curve 6,Length 200
1032,0.661518304231804,GN with sigma 0.1,Curve 6,Length 200
1033,0.5093016336748623,GN with sigma 0.15,Curve 6,Length 200
1034,0.3339046543884778,GN with sigma 0.2,Curve 6,Length 200
1035,0.5766368639164348,Smooth,Curve 7,Length 200
1036,0.7311530491729655,GN with sigma 0.05,Curve 7,Length 200
1037,0.6206219477901445,GN with sigma 0.1,Curve 7,Length 200
1038,0.5802259301172211,GN with sigma 0.15,Curve 7,Length 200
1039,0.4445147135331884,GN with sigma 0.2,Curve 7,Length 200
1040,0.6630742442995265,Smooth,Curve 8,Length 200
1041,0.8611168559406704,GN with sigma 0.05,Curve 8,Length 200
1042,0.808848720666613,GN with sigma 0.1,Curve 8,Length 200
1043,0.7241763483951381,GN with sigma 0.15,Curve 8,Length 200
1044,0.781673652560898,GN with sigma 0.2,Curve 8,Length 200
1045,0.4220948812038748,Smooth,Curve 9,Length 200
1046,0.6017592587574996,GN with sigma 0.05,Curve 9,Length 200
1047,0.3787923347614594,GN with sigma 0.1,Curve 9,Length 200
1048,0.5551117522814012,GN with sigma 0.15,Curve 9,Length 200
1049,0.4181060422774126,GN with sigma 0.2,Curve 9,Length 200
1050,0.4798242986893032,Smooth,Curve 10,Length 200
1051,0.8439107443950818,GN with sigma 0.05,Curve 10,Length 200
1052,0.5626298972821492,GN with sigma 0.1,Curve 10,Length 200
1053,0.4425577286981049,GN with sigma 0.15,Curve 10,Length 200
1054,0.4555322103491526,GN with sigma 0.2,Curve 10,Length 200
1055,0.4155499291403313,Smooth,Curve 11,Length 200
1056,0.6741344963074498,GN with sigma 0.05,Curve 11,Length 200
1057,0.642082345272706,GN with sigma 0.1,Curve 11,Length 200
1058,0.6464729400648457,GN with sigma 0.15,Curve 11,Length 200
1059,0.5257984477192734,GN with sigma 0.2,Curve 11,Length 200
1060,0.6030047251111121,Smooth,Curve 12,Length 200
1061,0.8149650249511746,GN with sigma 0.05,Curve 12,Length 200
1062,0.6377712972573136,GN with sigma 0.1,Curve 12,Length 200
1063,0.4694055763927041,GN with sigma 0.15,Curve 12,Length 200
1064,0.6159107836779606,GN with sigma 0.2,Curve 12,Length 200
1065,0.5872835022799496,Smooth,Curve 13,Length 200
1066,0.7291526449319357,GN with sigma 0.05,Curve 13,Length 200
1067,0.5554913917385957,GN with sigma 0.1,Curve 13,Length 200
1068,0.4182269668269535,GN with sigma 0.15,Curve 13,Length 200
1069,0.426597981937389,GN with sigma 0.2,Curve 13,Length 200
1070,0.5616924566103941,Smooth,Curve 14,Length 200
1071,0.8103376006466271,GN with sigma 0.05,Curve 14,Length 200
1072,0.6632949139360382,GN with sigma 0.1,Curve 14,Length 200
1073,0.4598281942753183,GN with sigma 0.15,Curve 14,Length 200
1074,0.5262792580072069,GN with sigma 0.2,Curve 14,Length 200
1075,0.4080513954130846,Smooth,Curve 15,Length 200
1076,0.4377051786594914,GN with sigma 0.05,Curve 15,Length 200
1077,0.444376910204046,GN with sigma 0.1,Curve 15,Length 200
1078,0.5626405710835375,GN with sigma 0.15,Curve 15,Length 200
1079,0.43586986327992,GN with sigma 0.2,Curve 15,Length 200
1080,0.2306272157527517,Smooth,Curve 16,Length 200
1081,0.7868082318650155,GN with sigma 0.05,Curve 16,Length 200
1082,0.6697570186460754,GN with sigma 0.1,Curve 16,Length 200
1083,0.4408965277368113,GN with sigma 0.15,Curve 16,Length 200
1084,0.3863404604886102,GN with sigma 0.2,Curve 16,Length 200
1085,0.4267136053574223,Smooth,Curve 17,Length 200
1086,0.6894667502396968,GN with sigma 0.05,Curve 17,Length 200
1087,0.6055865154795168,GN with sigma 0.1,Curve 17,Length 200
1088,0.4212838815965418,GN with sigma 0.15,Curve 17,Length 200
1089,0.4279831534438661,GN with sigma 0.2,Curve 17,Length 200
1090,0.6741400841959708,Smooth,Curve 18,Length 200
1091,0.8117350449470735,GN with sigma 0.05,Curve 18,Length 200
1092,0.780108174499935,GN with sigma 0.1,Curve 18,Length 200
1093,0.5600965080936879,GN with sigma 0.15,Curve 18,Length 200
1094,0.6699367494849275,GN with sigma 0.2,Curve 18,Length 200
1095,0.6954470754967028,Smooth,Curve 19,Length 200
1096,0.7639277885326642,GN with sigma 0.05,Curve 19,Length 200
1097,0.603630475694749,GN with sigma 0.1,Curve 19,Length 200
1098,0.5152305114602003,GN with sigma 0.15,Curve 19,Length 200
1099,0.6416570596158893,GN with sigma 0.2,Curve 19,Length 200
1100,0.5795305951479482,Smooth,Curve 20,Length 200
1101,0.8047293216670753,GN with sigma 0.05,Curve 20,Length 200
1102,0.5396028832808476,GN with sigma 0.1,Curve 20,Length 200
1103,0.4767695045314554,GN with sigma 0.15,Curve 20,Length 200
1104,0.5105892907785152,GN with sigma 0.2,Curve 20,Length 200
1105,0.4092103015399141,Smooth,Curve 21,Length 200
1106,0.7584437066711792,GN with sigma 0.05,Curve 21,Length 200
1107,0.5366660729842108,GN with sigma 0.1,Curve 21,Length 200
1108,0.622815505326877,GN with sigma 0.15,Curve 21,Length 200
1109,0.439054548121754,GN with sigma 0.2,Curve 21,Length 200
1110,0.5309871889631942,Smooth,Curve 22,Length 200
1111,0.7666136809087725,GN with sigma 0.05,Curve 22,Length 200
1112,0.6335521608345575,GN with sigma 0.1,Curve 22,Length 200
1113,0.6962932741592779,GN with sigma 0.15,Curve 22,Length 200
1114,0.4488124095469847,GN with sigma 0.2,Curve 22,Length 200
1115,0.4724169133846036,Smooth,Curve 23,Length 200
1116,0.7689537126180404,GN with sigma 0.05,Curve 23,Length 200
1117,0.6175027570183369,GN with sigma 0.1,Curve 23,Length 200
1118,0.5161810463506106,GN with sigma 0.15,Curve 23,Length 200
1119,0.3709655951331698,GN with sigma 0.2,Curve 23,Length 200
1120,0.3986704890984088,Smooth,Curve 24,Length 200
1121,0.7525607220122307,GN with sigma 0.05,Curve 24,Length 200
1122,0.6560317094473928,GN with sigma 0.1,Curve 24,Length 200
1123,0.4627842286823997,GN with sigma 0.15,Curve 24,Length 200
1124,0.3594263991421421,GN with sigma 0.2,Curve 24,Length 200
1125,0.6606067729067916,Smooth,Curve 25,Length 200
1126,0.8195324594896221,GN with sigma 0.05,Curve 25,Length 200
1127,0.7213205827220954,GN with sigma 0.1,Curve 25,Length 200
1128,0.6393975730863348,GN with sigma 0.15,Curve 25,Length 200
1129,0.4308943328123543,GN with sigma 0.2,Curve 25,Length 200
1130,0.5317971607615204,Smooth,Curve 26,Length 200
1131,0.7973903996846802,GN with sigma 0.05,Curve 26,Length 200
1132,0.6235332652010731,GN with sigma 0.1,Curve 26,Length 200
1133,0.6191713176953233,GN with sigma 0.15,Curve 26,Length 200
1134,0.67361763244693,GN with sigma 0.2,Curve 26,Length 200
1135,0.5662095868797011,Smooth,Curve 27,Length 200
1136,0.807765351735572,GN with sigma 0.05,Curve 27,Length 200
1137,0.5823575540278269,GN with sigma 0.1,Curve 27,Length 200
1138,0.5571254392848062,GN with sigma 0.15,Curve 27,Length 200
1139,0.4713571370083046,GN with sigma 0.2,Curve 27,Length 200
1140,0.7013543419538268,Smooth,Curve 28,Length 200
1141,0.8924849764607038,GN with sigma 0.05,Curve 28,Length 200
1142,0.6699599931080408,GN with sigma 0.1,Curve 28,Length 200
1143,0.7257002497552177,GN with sigma 0.15,Curve 28,Length 200
1144,0.6298300247346768,GN with sigma 0.2,Curve 28,Length 200
1145,0.4842864216749513,Smooth,Curve 29,Length 200
1146,0.6302955864507103,GN with sigma 0.05,Curve 29,Length 200
1147,0.6078173537107143,GN with sigma 0.1,Curve 29,Length 200
1148,0.49393921321884,GN with sigma 0.15,Curve 29,Length 200
1149,0.498334304619731,GN with sigma 0.2,Curve 29,Length 200
1150,0.485918804351252,Smooth,Curve 30,Length 200
1151,0.7438020434383594,GN with sigma 0.05,Curve 30,Length 200
1152,0.5478141592472673,GN with sigma 0.1,Curve 30,Length 200
1153,0.5806610336381521,GN with sigma 0.15,Curve 30,Length 200
1154,0.5327886115668364,GN with sigma 0.2,Curve 30,Length 200
1155,0.3173415085103544,Smooth,Curve 31,Length 200
1156,0.5874252595156783,GN with sigma 0.05,Curve 31,Length 200
1157,0.5003085080763934,GN with sigma 0.1,Curve 31,Length 200
1158,0.3622801275449803,GN with sigma 0.15,Curve 31,Length 200
1159,0.1205879890937253,GN with sigma 0.2,Curve 31,Length 200
1160,0.2631396676373554,Smooth,Curve 32,Length 200
1161,0.6120487991230044,GN with sigma 0.05,Curve 32,Length 200
1162,0.5885474737869859,GN with sigma 0.1,Curve 32,Length 200
1163,0.4720094232394836,GN with sigma 0.15,Curve 32,Length 200
1164,0.4233400183604921,GN with sigma 0.2,Curve 32,Length 200
1165,0.4215862989010694,Smooth,Curve 33,Length 200
1166,0.687194120674926,GN with sigma 0.05,Curve 33,Length 200
1167,0.5652056199760735,GN with sigma 0.1,Curve 33,Length 200
1168,0.3264515832018216,GN with sigma 0.15,Curve 33,Length 200
1169,0.34756380103326,GN with sigma 0.2,Curve 33,Length 200
1170,0.5762421426653309,Smooth,Curve 34,Length 200
1171,0.8499356290896034,GN with sigma 0.05,Curve 34,Length 200
1172,0.6542314626850708,GN with sigma 0.1,Curve 34,Length 200
1173,0.5750304577821287,GN with sigma 0.15,Curve 34,Length 200
1174,0.4633178135167675,GN with sigma 0.2,Curve 34,Length 200
1175,0.4437040871187508,Smooth,Curve 35,Length 200
1176,0.665028321814613,GN with sigma 0.05,Curve 35,Length 200
1177,0.5427033532646718,GN with sigma 0.1,Curve 35,Length 200
1178,0.5119021498766456,GN with sigma 0.15,Curve 35,Length 200
1179,0.537812149861759,GN with sigma 0.2,Curve 35,Length 200
1180,0.5422658128207549,Smooth,Curve 36,Length 200
1181,0.7274757619843646,GN with sigma 0.05,Curve 36,Length 200
1182,0.5074517526312262,GN with sigma 0.1,Curve 36,Length 200
1183,0.468036462746181,GN with sigma 0.15,Curve 36,Length 200
1184,0.4338827276464408,GN with sigma 0.2,Curve 36,Length 200
1185,0.3464494878265912,Smooth,Curve 37,Length 200
1186,0.7151718045700257,GN with sigma 0.05,Curve 37,Length 200
1187,0.6923839873489136,GN with sigma 0.1,Curve 37,Length 200
1188,0.5764466111574328,GN with sigma 0.15,Curve 37,Length 200
1189,0.3878796369851215,GN with sigma 0.2,Curve 37,Length 200
1190,0.5483304886711713,Smooth,Curve 38,Length 200
1191,0.8388435712645137,GN with sigma 0.05,Curve 38,Length 200
1192,0.730575144680186,GN with sigma 0.1,Curve 38,Length 200
1193,0.5948321129933332,GN with sigma 0.15,Curve 38,Length 200
1194,0.537538118147423,GN with sigma 0.2,Curve 38,Length 200
1195,0.3907147626888407,Smooth,Curve 39,Length 200
1196,0.7892268485801638,GN with sigma 0.05,Curve 39,Length 200
1197,0.4525228278834371,GN with sigma 0.1,Curve 39,Length 200
1198,0.4978342915211586,GN with sigma 0.15,Curve 39,Length 200
1199,0.5648789702492847,GN with sigma 0.2,Curve 39,Length 200
1200,0.4182971940537126,Smooth,Curve 40,Length 200
1201,0.605614448258865,GN with sigma 0.05,Curve 40,Length 200
1202,0.5599125655239244,GN with sigma 0.1,Curve 40,Length 200
1203,0.5047818454481741,GN with sigma 0.15,Curve 40,Length 200
1204,0.5551318144907675,GN with sigma 0.2,Curve 40,Length 200
1205,0.6056855273293908,Smooth,Curve 41,Length 200
1206,0.8514208176507225,GN with sigma 0.05,Curve 41,Length 200
1207,0.6047834584624951,GN with sigma 0.1,Curve 41,Length 200
1208,0.638614466533604,GN with sigma 0.15,Curve 41,Length 200
1209,0.4309688645031707,GN with sigma 0.2,Curve 41,Length 200
1210,0.4545997271955416,Smooth,Curve 42,Length 200
1211,0.7973158714835139,GN with sigma 0.05,Curve 42,Length 200
1212,0.644725752333073,GN with sigma 0.1,Curve 42,Length 200
1213,0.5998798399897001,GN with sigma 0.15,Curve 42,Length 200
1214,0.3939352364930735,GN with sigma 0.2,Curve 42,Length 200
1215,0.5182309211650546,Smooth,Curve 43,Length 200
1216,0.7128156766390839,GN with sigma 0.05,Curve 43,Length 200
1217,0.6218068821150446,GN with sigma 0.1,Curve 43,Length 200
1218,0.5308807222077626,GN with sigma 0.15,Curve 43,Length 200
1219,0.3920502955776354,GN with sigma 0.2,Curve 43,Length 200
1220,0.3303310019890191,Smooth,Curve 44,Length 200
1221,0.4199785060528737,GN with sigma 0.05,Curve 44,Length 200
1222,0.6910072368234929,GN with sigma 0.1,Curve 44,Length 200
1223,0.4523789861102139,GN with sigma 0.15,Curve 44,Length 200
1224,0.3412831318585825,GN with sigma 0.2,Curve 44,Length 200
1225,0.4266249249026211,Smooth,Curve 45,Length 200
1226,0.5929786804430512,GN with sigma 0.05,Curve 45,Length 200
1227,0.5223560169492788,GN with sigma 0.1,Curve 45,Length 200
1228,0.5035933775232924,GN with sigma 0.15,Curve 45,Length 200
1229,0.3765217933492747,GN with sigma 0.2,Curve 45,Length 200
1230,0.3514386430869264,Smooth,Curve 46,Length 200
1231,0.7606330154717373,GN with sigma 0.05,Curve 46,Length 200
1232,0.5825361363354475,GN with sigma 0.1,Curve 46,Length 200
1233,0.6148007285641235,GN with sigma 0.15,Curve 46,Length 200
1234,0.4541510691311611,GN with sigma 0.2,Curve 46,Length 200
1235,0.7725279636362181,Smooth,Curve 47,Length 200
1236,0.882333725770313,GN with sigma 0.05,Curve 47,Length 200
1237,0.884698851638017,GN with sigma 0.1,Curve 47,Length 200
1238,0.6862874699165028,GN with sigma 0.15,Curve 47,Length 200
1239,0.4985944601018522,GN with sigma 0.2,Curve 47,Length 200
1240,0.4678342447374873,Smooth,Curve 48,Length 200
1241,0.7520044448336459,GN with sigma 0.05,Curve 48,Length 200
1242,0.5595746441813273,GN with sigma 0.1,Curve 48,Length 200
1243,0.4767763439567564,GN with sigma 0.15,Curve 48,Length 200
1244,0.3955597733580984,GN with sigma 0.2,Curve 48,Length 200
1245,0.4929575932094343,Smooth,Curve 49,Length 200
1246,0.712145651141718,GN with sigma 0.05,Curve 49,Length 200
1247,0.6047564567666384,GN with sigma 0.1,Curve 49,Length 200
1248,0.487683197665886,GN with sigma 0.15,Curve 49,Length 200
1249,0.4361209989463085,GN with sigma 0.2,Curve 49,Length 200
1250,0.6302121703922674,Smooth,Curve 50,Length 200
1251,0.8261926424647817,GN with sigma 0.05,Curve 50,Length 200
1252,0.739155229022817,GN with sigma 0.1,Curve 50,Length 200
1253,0.5969309636082384,GN with sigma 0.15,Curve 50,Length 200
1254,0.5296899565026798,GN with sigma 0.2,Curve 50,Length 200
1255,0.393351270621892,Smooth,Curve 51,Length 200
1256,0.652831140647735,GN with sigma 0.05,Curve 51,Length 200
1257,0.5745270356185647,GN with sigma 0.1,Curve 51,Length 200
1258,0.6344838858746223,GN with sigma 0.15,Curve 51,Length 200
1259,0.342367393185905,GN with sigma 0.2,Curve 51,Length 200
1260,0.2568169438194876,Smooth,Curve 52,Length 200
1261,0.663492503163622,GN with sigma 0.05,Curve 52,Length 200
1262,0.4615588409072357,GN with sigma 0.1,Curve 52,Length 200
1263,0.3096248743995944,GN with sigma 0.15,Curve 52,Length 200
1264,0.327448912182032,GN with sigma 0.2,Curve 52,Length 200
1265,0.4904439663789864,Smooth,Curve 53,Length 200
1266,0.7913434665069861,GN with sigma 0.05,Curve 53,Length 200
1267,0.5958060761801492,GN with sigma 0.1,Curve 53,Length 200
1268,0.5644154292630305,GN with sigma 0.15,Curve 53,Length 200
1269,0.5379592525266749,GN with sigma 0.2,Curve 53,Length 200
1270,0.5692149941771311,Smooth,Curve 54,Length 200
1271,0.7475681255405853,GN with sigma 0.05,Curve 54,Length 200
1272,0.6599943766910678,GN with sigma 0.1,Curve 54,Length 200
1273,0.6342821344714761,GN with sigma 0.15,Curve 54,Length 200
1274,0.4808302380907901,GN with sigma 0.2,Curve 54,Length 200
1275,0.4941958504332483,Smooth,Curve 55,Length 200
1276,0.7676732921499171,GN with sigma 0.05,Curve 55,Length 200
1277,0.6359953546407425,GN with sigma 0.1,Curve 55,Length 200
1278,0.6048863976887444,GN with sigma 0.15,Curve 55,Length 200
1279,0.4923117367121276,GN with sigma 0.2,Curve 55,Length 200
1280,0.6475725282568979,Smooth,Curve 56,Length 200
1281,0.7078085134292516,GN with sigma 0.05,Curve 56,Length 200
1282,0.5933865646908381,GN with sigma 0.1,Curve 56,Length 200
1283,0.5112811764312528,GN with sigma 0.15,Curve 56,Length 200
1284,0.5110303527621407,GN with sigma 0.2,Curve 56,Length 200
1285,0.5757423227334544,Smooth,Curve 57,Length 200
1286,0.7124796870633567,GN with sigma 0.05,Curve 57,Length 200
1287,0.5775277920823034,GN with sigma 0.1,Curve 57,Length 200
1288,0.5672558450890373,GN with sigma 0.15,Curve 57,Length 200
1289,0.429129004514529,GN with sigma 0.2,Curve 57,Length 200
1290,0.4991880462431119,Smooth,Curve 58,Length 200
1291,0.7547795360699319,GN with sigma 0.05,Curve 58,Length 200
1292,0.5808069932611476,GN with sigma 0.1,Curve 58,Length 200
1293,0.345534985217809,GN with sigma 0.15,Curve 58,Length 200
1294,0.2553352525398538,GN with sigma 0.2,Curve 58,Length 200
1295,0.651767685904517,Smooth,Curve 59,Length 200
1296,0.8266420460739915,GN with sigma 0.05,Curve 59,Length 200
1297,0.7447848667650413,GN with sigma 0.1,Curve 59,Length 200
1298,0.5941982369242753,GN with sigma 0.15,Curve 59,Length 200
1299,0.537164695142507,GN with sigma 0.2,Curve 59,Length 200
1300,0.5708234763932417,Smooth,Curve 60,Length 200
1301,0.7682288453657147,GN with sigma 0.05,Curve 60,Length 200
1302,0.6812166596183287,GN with sigma 0.1,Curve 60,Length 200
1303,0.5333881291178543,GN with sigma 0.15,Curve 60,Length 200
1304,0.5695097901974698,GN with sigma 0.2,Curve 60,Length 200
1305,0.5737727711034372,Smooth,Curve 61,Length 200
1306,0.7318670923900692,GN with sigma 0.05,Curve 61,Length 200
1307,0.7219380509146764,GN with sigma 0.1,Curve 61,Length 200
1308,0.583996117821697,GN with sigma 0.15,Curve 61,Length 200
1309,0.5014232876944278,GN with sigma 0.2,Curve 61,Length 200
1310,0.6036168449221486,Smooth,Curve 62,Length 200
1311,0.7825670311185133,GN with sigma 0.05,Curve 62,Length 200
1312,0.7477712331917288,GN with sigma 0.1,Curve 62,Length 200
1313,0.6685394594501438,GN with sigma 0.15,Curve 62,Length 200
1314,0.5858590457660972,GN with sigma 0.2,Curve 62,Length 200
1315,0.6199884049908039,Smooth,Curve 63,Length 200
1316,0.6523617799553718,GN with sigma 0.05,Curve 63,Length 200
1317,0.6302804600101626,GN with sigma 0.1,Curve 63,Length 200
1318,0.4650658308332142,GN with sigma 0.15,Curve 63,Length 200
1319,0.3348267508333121,GN with sigma 0.2,Curve 63,Length 200
1320,0.5716034282558494,Smooth,Curve 64,Length 200
1321,0.7890894180996774,GN with sigma 0.05,Curve 64,Length 200
1322,0.5901573714897109,GN with sigma 0.1,Curve 64,Length 200
1323,0.6313186261414785,GN with sigma 0.15,Curve 64,Length 200
1324,0.4253229128392473,GN with sigma 0.2,Curve 64,Length 200
1325,0.435477552725808,Smooth,Curve 65,Length 200
1326,0.7079935999844916,GN with sigma 0.05,Curve 65,Length 200
1327,0.5894400253691325,GN with sigma 0.1,Curve 65,Length 200
1328,0.5514220313846541,GN with sigma 0.15,Curve 65,Length 200
1329,0.4791316757405746,GN with sigma 0.2,Curve 65,Length 200
1330,0.6626931184123976,Smooth,Curve 66,Length 200
1331,0.8616108793496019,GN with sigma 0.05,Curve 66,Length 200
1332,0.7948877224272318,GN with sigma 0.1,Curve 66,Length 200
1333,0.6772655471678045,GN with sigma 0.15,Curve 66,Length 200
1334,0.6438658337575395,GN with sigma 0.2,Curve 66,Length 200
1335,0.4706380196831325,Smooth,Curve 67,Length 200
1336,0.7865549261894755,GN with sigma 0.05,Curve 67,Length 200
1337,0.6116664436818366,GN with sigma 0.1,Curve 67,Length 200
1338,0.6329279211330613,GN with sigma 0.15,Curve 67,Length 200
1339,0.5042237552558347,GN with sigma 0.2,Curve 67,Length 200
1340,-0.0419804760262346,Smooth,Curve 68,Length 200
1341,0.8784044897510581,GN with sigma 0.05,Curve 68,Length 200
1342,0.5612524832951962,GN with sigma 0.1,Curve 68,Length 200
1343,0.2487535482970509,GN with sigma 0.15,Curve 68,Length 200
1344,0.3609714476580595,GN with sigma 0.2,Curve 68,Length 200
1345,0.56407743734153,Smooth,Curve 69,Length 200
1346,0.7663286886930661,GN with sigma 0.05,Curve 69,Length 200
1347,0.7433690202408648,GN with sigma 0.1,Curve 69,Length 200
1348,0.4727710038490771,GN with sigma 0.15,Curve 69,Length 200
1349,0.3985949146381782,GN with sigma 0.2,Curve 69,Length 200
1350,0.4135464620543022,Smooth,Curve 70,Length 200
1351,0.6975585808517852,GN with sigma 0.05,Curve 70,Length 200
1352,0.5736175507510705,GN with sigma 0.1,Curve 70,Length 200
1353,0.5085523535305456,GN with sigma 0.15,Curve 70,Length 200
1354,0.3103739582020136,GN with sigma 0.2,Curve 70,Length 200
1355,0.4188860186051628,Smooth,Curve 71,Length 200
1356,0.7205069634056648,GN with sigma 0.05,Curve 71,Length 200
1357,0.4887638128522837,GN with sigma 0.1,Curve 71,Length 200
1358,0.4364267823201986,GN with sigma 0.15,Curve 71,Length 200
1359,0.4108351944286533,GN with sigma 0.2,Curve 71,Length 200
1360,0.2494362434675917,Smooth,Curve 72,Length 200
1361,0.7024939460248679,GN with sigma 0.05,Curve 72,Length 200
1362,0.50483761845595,GN with sigma 0.1,Curve 72,Length 200
1363,0.4026436980333723,GN with sigma 0.15,Curve 72,Length 200
1364,0.4747352897839413,GN with sigma 0.2,Curve 72,Length 200
1365,0.5446189239124646,Smooth,Curve 73,Length 200
1366,0.7540304992942377,GN with sigma 0.05,Curve 73,Length 200
1367,0.6793593877064247,GN with sigma 0.1,Curve 73,Length 200
1368,0.6475958928696658,GN with sigma 0.15,Curve 73,Length 200
1369,0.5166367368296251,GN with sigma 0.2,Curve 73,Length 200
1370,0.6001034827014439,Smooth,Curve 74,Length 200
1371,0.6938297547925406,GN with sigma 0.05,Curve 74,Length 200
1372,0.603523628623695,GN with sigma 0.1,Curve 74,Length 200
1373,0.5190495408085133,GN with sigma 0.15,Curve 74,Length 200
1374,0.5063642604466543,GN with sigma 0.2,Curve 74,Length 200
1375,0.5250136775659021,Smooth,Curve 75,Length 200
1376,0.7311206662726224,GN with sigma 0.05,Curve 75,Length 200
1377,0.4124677163778366,GN with sigma 0.1,Curve 75,Length 200
1378,0.4287668109268163,GN with sigma 0.15,Curve 75,Length 200
1379,0.3011544025591647,GN with sigma 0.2,Curve 75,Length 200
1380,0.5696108703598783,Smooth,Curve 76,Length 200
1381,0.7417126721103134,GN with sigma 0.05,Curve 76,Length 200
1382,0.6294134724101197,GN with sigma 0.1,Curve 76,Length 200
1383,0.5292094727486992,GN with sigma 0.15,Curve 76,Length 200
1384,0.3159162093043149,GN with sigma 0.2,Curve 76,Length 200
1385,0.5941738261063108,Smooth,Curve 77,Length 200
1386,0.7055670799265855,GN with sigma 0.05,Curve 77,Length 200
1387,0.6362726778698327,GN with sigma 0.1,Curve 77,Length 200
1388,0.5231363202567946,GN with sigma 0.15,Curve 77,Length 200
1389,0.5474210264281972,GN with sigma 0.2,Curve 77,Length 200
1390,0.5703841148065801,Smooth,Curve 78,Length 200
1391,0.7012473608797757,GN with sigma 0.05,Curve 78,Length 200
1392,0.5054007889217771,GN with sigma 0.1,Curve 78,Length 200
1393,0.4402602957442001,GN with sigma 0.15,Curve 78,Length 200
1394,0.3868159111910872,GN with sigma 0.2,Curve 78,Length 200
1395,0.376916851193275,Smooth,Curve 79,Length 200
1396,0.6628131699454466,GN with sigma 0.05,Curve 79,Length 200
1397,0.4838227431144544,GN with sigma 0.1,Curve 79,Length 200
1398,0.4671099053676901,GN with sigma 0.15,Curve 79,Length 200
1399,0.3508200747014096,GN with sigma 0.2,Curve 79,Length 200
1400,0.5716509356331518,Smooth,Curve 80,Length 200
1401,0.8259251205319387,GN with sigma 0.05,Curve 80,Length 200
1402,0.7029302789691994,GN with sigma 0.1,Curve 80,Length 200
1403,0.7446111979540011,GN with sigma 0.15,Curve 80,Length 200
1404,0.5674648606642348,GN with sigma 0.2,Curve 80,Length 200
1405,0.7620416393155681,Smooth,Curve 81,Length 200
1406,0.8342545427982269,GN with sigma 0.05,Curve 81,Length 200
1407,0.7798832840202198,GN with sigma 0.1,Curve 81,Length 200
1408,0.7137506525317427,GN with sigma 0.15,Curve 81,Length 200
1409,0.7169998641530138,GN with sigma 0.2,Curve 81,Length 200
1410,0.4788910342183776,Smooth,Curve 82,Length 200
1411,0.6788084112812621,GN with sigma 0.05,Curve 82,Length 200
1412,0.5681454322953572,GN with sigma 0.1,Curve 82,Length 200
1413,0.4458081580794675,GN with sigma 0.15,Curve 82,Length 200
1414,0.3977041181290064,GN with sigma 0.2,Curve 82,Length 200
1415,0.6681543766911119,Smooth,Curve 83,Length 200
1416,0.8741255759314687,GN with sigma 0.05,Curve 83,Length 200
1417,0.7777819637275575,GN with sigma 0.1,Curve 83,Length 200
1418,0.6876253202064834,GN with sigma 0.15,Curve 83,Length 200
1419,0.6142621837879683,GN with sigma 0.2,Curve 83,Length 200
1420,0.6066721503179064,Smooth,Curve 84,Length 200
1421,0.7455272079740639,GN with sigma 0.05,Curve 84,Length 200
1422,0.644045928039232,GN with sigma 0.1,Curve 84,Length 200
1423,0.6922945167812553,GN with sigma 0.15,Curve 84,Length 200
1424,0.544190409981952,GN with sigma 0.2,Curve 84,Length 200
1425,0.5248742751166323,Smooth,Curve 85,Length 200
1426,0.7783758114556659,GN with sigma 0.05,Curve 85,Length 200
