,Name,Correlation with ROG,Correlation with pairwise distances,Correlation between ROG and pairwise distances,Length
666,Curve 66,-0.3757649845395729,-0.3715631657817267,0.7980070974551247,Length 400
667,Curve 67,-0.4593527477437458,-0.4720785068846633,0.7046827492555154,Length 400
668,Curve 68,-0.3931390354553724,-0.3804313995113385,0.8684076215960949,Length 400
669,Curve 69,-0.4456254733463091,-0.4662144716141922,0.9145053798126718,Length 400
670,Curve 70,-0.380226143095587,-0.4600453577393611,0.6947202905021836,Length 400
671,Curve 71,-0.4486396891171231,-0.3622714422721513,0.7167311753815279,Length 400
672,Curve 72,-0.3035115976737091,-0.3613114985066172,0.7229863464658373,Length 400
673,Curve 73,-0.3438337697704904,-0.4064200010228351,0.6904946867289251,Length 400
674,Curve 74,-0.4681408064517689,-0.4908488824083424,0.8168384502444737,Length 400
675,Curve 75,-0.4142816328019375,-0.4677629312267882,0.8032629740873346,Length 400
676,Curve 76,-0.3616088077679673,-0.4014792442737643,0.9543717443131086,Length 400
677,Curve 77,-0.4279648511763871,-0.3911801013072007,0.8144986524532812,Length 400
678,Curve 78,-0.4166832727423586,-0.4268326002257857,0.955963535292877,Length 400
679,Curve 79,-0.4589247758646179,-0.4525168501925967,0.9455745266101392,Length 400
680,Curve 80,-0.4341931325138417,-0.402361129987692,0.8797080896551512,Length 400
681,Curve 81,-0.3318200980483061,-0.3137950414831179,0.9015801370733972,Length 400
682,Curve 82,-0.4055213492950857,-0.3677474263008106,0.8330481489466887,Length 400
683,Curve 83,-0.4508923257830282,-0.4759897195191034,0.7650246822936915,Length 400
684,Curve 84,-0.3535608924525009,-0.3675570629088134,0.8584672332312347,Length 400
685,Curve 85,-0.5324398803437314,-0.5077896172342176,0.901756434185775,Length 400
686,Curve 86,-0.3847397876967547,-0.3340018685140676,0.6930275519872339,Length 400
687,Curve 87,-0.4116636173637427,-0.4134790819046188,0.9389647872792104,Length 400
688,Curve 88,-0.4579770572644678,-0.4506992264263961,0.8332948934670174,Length 400
689,Curve 89,-0.4367650914920585,-0.4567205587290419,0.9070545351913324,Length 400
690,Curve 90,-0.1860395366486747,-0.3041172635384777,0.65054450795137,Length 400
691,Curve 91,-0.3685784576951997,-0.3665539971425538,0.7177033123422153,Length 400
692,Curve 92,-0.4672783430698958,-0.331809310780693,0.6556088890790311,Length 400
693,Curve 93,-0.3738049839119838,-0.3835181355614769,0.9525507017604664,Length 400
694,Curve 94,-0.3291786648722977,-0.3627136531523857,0.941085977194826,Length 400
695,Curve 95,-0.459359346083441,-0.4499953258818488,0.8105566140182537,Length 400
696,Curve 96,-0.3736092639962294,-0.3637437408751013,0.9517688360772136,Length 400
697,Curve 97,-0.4443329919463503,-0.4657747219272942,0.6556870099202619,Length 400
698,Curve 98,-0.386371509725301,-0.3621704973026121,0.9689819059254904,Length 400
699,Curve 99,-0.4046688568534011,-0.4312020135127217,0.8536196410700547,Length 400
700,Curve 100,-0.4645966542283334,-0.4212469348034058,0.7766587996812997,Length 400
701,Curve 101,-0.4198371882866337,-0.493338172605984,0.8327090295461708,Length 400
702,Curve 102,-0.4740410258391196,-0.4299917241510781,0.8260848831198041,Length 400
703,Curve 103,-0.3826356453853976,-0.435096268393138,0.6250649908117804,Length 400
704,Curve 104,-0.2579598814593237,-0.3915787048198114,0.5934228043280753,Length 400
705,Curve 105,-0.4912184544981484,-0.5084780932883933,0.8247659881655178,Length 400
706,Curve 106,-0.3649879365774688,-0.4208480685081495,0.6930785918793712,Length 400
707,Curve 107,-0.3594775783182513,-0.4564046208944931,0.473856175802975,Length 400
708,Curve 108,-0.412597323580225,-0.4199018239922921,0.7739977883511953,Length 400
709,Curve 109,-0.4702283251521597,-0.4327760658843011,0.884755067290534,Length 400
710,Curve 110,-0.3184613618621298,-0.3729817801301893,0.7824273971927483,Length 400
711,Curve 111,-0.4525097051822411,-0.4461286680643014,0.9301299386619928,Length 400
712,Curve 112,-0.5352196502992511,-0.5189704735229789,0.8858936047437106,Length 400
713,Curve 113,-0.3784427595305046,-0.4160358286118694,0.7336977076856083,Length 400
714,Curve 114,-0.4821815277138022,-0.4683779954804324,0.8918992981793867,Length 400
715,Curve 115,-0.4139924323195683,-0.4273049581057183,0.9613898274341404,Length 400
716,Curve 116,-0.4933242066213185,-0.4892773757777177,0.9295916725141375,Length 400
717,Curve 117,-0.4502557116222079,-0.4127802217244699,0.8588637084886045,Length 400
718,Curve 118,-0.4260734448438316,-0.4307766341584403,0.886015581751432,Length 400
719,Curve 119,-0.4866837666780932,-0.4719147912365414,0.900579483605723,Length 400
720,Curve 120,-0.4260329731636,-0.4133585793510984,0.9429253261569152,Length 400
721,Curve 121,-0.4923461013037076,-0.47836271065393,0.7958236576015276,Length 400
722,Curve 122,-0.5164749374800033,-0.4790675773758988,0.7831207837201712,Length 400
723,Curve 123,-0.3126675462216449,-0.3938152928013767,0.8148210968459447,Length 400
724,Curve 124,-0.4814699187787541,-0.4531254625103107,0.9252569281171252,Length 400
725,Curve 125,-0.3613984528935738,-0.3778427903950246,0.9674713158750152,Length 400
726,Curve 126,-0.3447111821046011,-0.4141807169187192,0.8100241934715277,Length 400
727,Curve 127,-0.4582019292773683,-0.5214468424986282,0.8752000885695281,Length 400
728,Curve 128,-0.3870003128850386,-0.4030381089025954,0.689104399334782,Length 400
729,Curve 129,-0.5926825441499539,-0.5449245354537269,0.8094555999056814,Length 400
730,Curve 130,-0.4156461134552168,-0.3841908658955919,0.8880254938292848,Length 400
731,Curve 131,-0.3369192770029516,-0.3631847486325559,0.6377590609941423,Length 400
732,Curve 132,-0.3536703430620415,-0.386182708372896,0.7173247189421186,Length 400
733,Curve 133,-0.4064571554194528,-0.4111020376545886,0.8182542791515017,Length 400
734,Curve 134,-0.477744561869351,-0.5044074928004201,0.9083386318197288,Length 400
735,Curve 135,-0.4910337518740992,-0.4747781659173055,0.8162318859885406,Length 400
736,Curve 136,-0.4003954877586151,-0.4414240067645871,0.8477010021119117,Length 400
737,Curve 137,-0.5285976673962546,-0.5098925441268753,0.8041600409622226,Length 400
738,Curve 138,-0.5006432583429059,-0.511540847041248,0.8254722672734683,Length 400
739,Curve 139,-0.5027245480159424,-0.5001001680412801,0.8616517860060485,Length 400
740,Curve 140,-0.4148394497327463,-0.4124501558514752,0.6806786981572525,Length 400
741,Curve 141,-0.3954115378030114,-0.4452325513647938,0.8689970374950615,Length 400
742,Curve 142,-0.4224639365233978,-0.4330637021134592,0.950756250213964,Length 400
743,Curve 143,-0.4814469589173861,-0.4786869384312572,0.953185129042226,Length 400
744,Curve 144,-0.5206438609206772,-0.4513282392492928,0.7833033641946358,Length 400
745,Curve 145,-0.4288402498745737,-0.4375037690268133,0.9438694467596532,Length 400
746,Curve 146,-0.4411855384513138,-0.4523578365724883,0.9159839010116384,Length 400
747,Curve 147,-0.4257900878942999,-0.4435564767553326,0.7800906716847149,Length 400
748,Curve 148,-0.501166788012948,-0.4720023494424039,0.9047005220843084,Length 400
749,Curve 149,-0.3593497169027714,-0.4174306529453511,0.7809241658681421,Length 400
750,Curve 150,-0.3949653476275074,-0.3888906250517298,0.6792116958137769,Length 400
751,Curve 151,-0.4535163150022586,-0.4177448794531969,0.9144697687539476,Length 400
752,Curve 152,-0.5520493796350479,-0.4974353754831032,0.8108190549011393,Length 400
753,Curve 153,-0.4375125902201298,-0.4327087786943383,0.8553061338408027,Length 400
754,Curve 154,-0.4276702862016328,-0.415880513992401,0.9030625922288786,Length 400
755,Curve 155,-0.4513358850170039,-0.4620444952822894,0.92826553350182,Length 400
756,Curve 156,-0.2814797502344628,-0.3125521207689913,0.4327377230892372,Length 400
757,Curve 157,-0.4082512435292453,-0.4081804371760458,0.911896244219192,Length 400
758,Curve 158,-0.3932534812820412,-0.3563257144595424,0.829476437350823,Length 400
759,Curve 159,-0.382745534088347,-0.3978445152363782,0.917264276023157,Length 400
760,Curve 160,-0.3357909139303933,-0.4506250462157951,0.621910020935697,Length 400
761,Curve 161,-0.4429424347722573,-0.4423880903049377,0.91262609451074,Length 400
762,Curve 162,-0.478546086137957,-0.4491163076863886,0.9180641572271356,Length 400
763,Curve 163,-0.3422679736377806,-0.3963571933477466,0.8677299820815552,Length 400
764,Curve 164,-0.3995540492180523,-0.4435839415039795,0.8796742804286801,Length 400
765,Curve 165,-0.4121257697792365,-0.458900617748484,0.822936911225913,Length 400
766,Curve 166,-0.5012941288261737,-0.467769361239174,0.9396819198454752,Length 400
767,Curve 167,-0.371020808615971,-0.3958088170312634,0.7874863876964316,Length 400
768,Curve 168,-0.2815845496611548,-0.3781357878031623,0.8028702392201048,Length 400
769,Curve 169,-0.3424427042665481,-0.3439870006456247,0.7530540688089263,Length 400
770,Curve 170,-0.4290535236319019,-0.3659428155787398,0.6959998919625663,Length 400
771,Curve 171,-0.5321131352978178,-0.5266921461448497,0.934536511764201,Length 400
772,Curve 172,-0.4970253714931014,-0.5003597142539011,0.9165696635708096,Length 400
773,Curve 173,-0.4558098466367623,-0.4181941806178959,0.5695182171727559,Length 400
774,Curve 174,-0.4189584732004012,-0.4975079219602485,0.7369717189818923,Length 400
775,Curve 175,-0.4321492410311749,-0.448063530520653,0.7808422778327738,Length 400
776,Curve 176,-0.5367285175438098,-0.5326326682326771,0.9369401896587084,Length 400
777,Curve 177,-0.3988075323305408,-0.3861044489883338,0.7876668730935755,Length 400
778,Curve 178,-0.4371124497234622,-0.4566044379652549,0.8545271919793405,Length 400
779,Curve 179,-0.4595205240207015,-0.4585236251847472,0.8631168606314472,Length 400
780,Curve 180,-0.4234324913374465,-0.4525694215314019,0.8584048936969711,Length 400
781,Curve 181,-0.5170288450755481,-0.5233026985698055,0.9124543069956416,Length 400
782,Curve 182,-0.5023408648709773,-0.5153929012945879,0.8899424135762125,Length 400
783,Curve 183,-0.3875366604479971,-0.4141331507213646,0.7813335884793532,Length 400
784,Curve 184,-0.3953683311370246,-0.4023121662979042,0.8545291692156195,Length 400
785,Curve 185,-0.4785216080459643,-0.4833708528579025,0.8653069815593568,Length 400
786,Curve 186,-0.4831721684941468,-0.4335291128622893,0.933472186715572,Length 400
787,Curve 187,-0.3734112119740087,-0.3866411140394825,0.9303626870814382,Length 400
788,Curve 188,-0.3823274106108695,-0.3709417908497036,0.9659535852161328,Length 400
789,Curve 189,-0.4494866483182062,-0.4865774710993629,0.9505244933638948,Length 400
790,Curve 190,-0.157095089680688,-0.3112128924888351,0.6353143434016887,Length 400
791,Curve 191,-0.3850495327934414,-0.4053575101240619,0.9527375459329842,Length 400
792,Curve 192,-0.2743467109655619,-0.2935401614866243,0.7668025948109439,Length 400
793,Curve 193,-0.4595467462831026,-0.4938043461170836,0.8955588575759929,Length 400
794,Curve 194,-0.5497016160479303,-0.5462428618370212,0.9095351076928748,Length 400
795,Curve 195,-0.4628636073567637,-0.4590686269936887,0.8481434895224251,Length 400
796,Curve 196,-0.4793344103120864,-0.4327762100270791,0.8338183851847869,Length 400
797,Curve 197,-0.4475449291286703,-0.4405902847224596,0.8686102811912251,Length 400
798,Curve 198,-0.4948369586955325,-0.4614880590944463,0.9010569146310784,Length 400
799,Curve 199,-0.3883626659082728,-0.3975499942591715,0.938498687930042,Length 400
