id,x,y,z
204,13.28056371,2.20080158,-0.2512554
204,13.28985879,2.20092725,0.02885436
204,12.87094548,2.74547645,0.2169093
204,12.52997956,3.0792289,0.51793095
204,12.33875093,3.29669201,0.26575954
204,12.36097385,3.28609619,0.05615373
204,12.51846802,3.11399451,0.35359271
204,12.60425704,3.03701066,0.24442248
204,12.77244131,2.83507233,0.42255256
204,12.76292596,2.70927721,0.96785702
204,12.70975883,2.68987528,1.17476747
204,12.45967718,2.99756789,1.09713165
204,12.81676897,2.61972624,1.03423534
204,12.89118039,2.57533728,0.90664486
204,12.82351265,2.70722334,0.74854703
204,12.5537083,3.07705972,0.36442483
204,12.59746383,3.04519625,0.22968684
204,12.70386524,2.93739013,0.15713438
204,12.87647855,2.74735979,-0.03300299
204,13.08781316,2.479387,0.1729937
205,13.74463246,-0.80074928,1.06304761
205,13.7161226,-0.67525995,1.22923522
205,13.6603886,-0.94736586,1.20455128
205,13.71866785,-0.85770279,1.10176406
205,13.43107351,-1.06874021,1.66113229
205,13.33000093,-1.33405417,1.67274274
205,13.19908252,-1.77531224,1.51470182
205,13.36663506,-1.63806699,1.28452456
205,13.43311541,-1.69288977,1.01092869
205,13.31035437,-1.95306936,0.94558801
205,13.16837781,-2.3156803,0.53486558
205,12.98867166,-2.47782261,0.82704127
205,12.85188295,-2.66617867,0.77380065
205,12.7710351,-2.69648848,0.97678838
205,12.74304611,-2.70403514,1.04493441
205,12.52812776,-2.95454604,1.01595344
205,12.22362859,-3.13167585,1.35585116
205,12.1013222,-3.15840637,1.55369542
205,12.09837804,-3.21974449,1.42848088
205,12.05574223,-3.35518018,1.18639614
206,7.86698632,5.73664407,-0.78647722
206,7.95826277,5.74227703,-0.43905342
206,8.02940598,5.67067911,-0.85179712
206,7.93299183,5.67028376,-1.0558372
206,8.06362514,5.57050369,-1.30918906
206,8.08360639,5.36238613,-1.97702855
206,8.12763865,5.21767977,-2.29372846
206,8.1890086,5.04924283,-2.59618593
206,7.87062066,5.13490197,-2.67322171
206,7.75034481,5.11470454,-2.79693338
206,8.01294196,4.98179826,-2.85129381
206,7.8089645,4.78989184,-3.28815366
206,7.38966203,4.89541857,-3.37388512
206,7.10375867,4.69033053,-3.79275002
206,7.00241469,4.53752565,-4.01900586
206,6.98788883,4.40359642,-4.17141355
206,6.72705133,4.36261125,-4.3190645
206,6.21596267,4.40573469,-4.46429769
206,6.39454958,4.43536404,-4.37092436
206,6.79145237,4.43708683,-4.21678836
207,2.7276519,-5.467572,4.15278644
207,2.42191209,-5.533913,4.11210316
207,2.24978913,-5.4884829,4.19656618
207,2.04417884,-5.52923573,4.16927877
207,1.9233518,-5.27620116,4.49854207
207,1.85689776,-4.99869549,4.81155132
207,1.76075338,-5.0151516,4.80345618
207,1.37016371,-4.96382693,4.88785076
207,1.00878321,-4.87888265,4.99420596
207,1.10442353,-4.79133076,5.07328411
207,1.38297769,-4.75125365,5.09386218
207,1.1909466,-4.74604933,5.11081474
207,1.01508026,-5.27020086,4.57901582
207,0.70341916,-5.24749963,4.61952898
207,0.7455174,-5.47085261,4.35095653
207,0.99691734,-5.606626,4.16140408
207,1.38233706,-5.68168877,4.02997504
207,1.5403353,-5.61785099,4.10446001
207,1.64719543,-5.6859757,3.99892074
207,1.19794492,-5.96677958,3.61092418
208,-0.45875635,0.56719462,6.97321131
208,-0.67375697,0.70467678,6.95628806
208,-0.7184448,0.7151018,6.95410589
208,-0.42522253,0.54957103,6.97515363
208,-0.62090659,0.33501025,6.98508317
208,-0.47641561,0.27376106,6.99058738
208,-0.01379515,0.01974218,6.99996876
208,-0.33091925,-0.10146799,6.99730858
208,-0.3196192,0.07020606,6.99782338
208,-0.60942199,0.04995024,6.99318641
208,-0.30115813,0.08976498,6.99780453
208,-0.00014203,3.32E-05,7
208,-0.26660006,0.26389143,6.99375381
208,-0.44273613,0.30563454,6.98982001
208,-0.52325763,0.16972794,6.99304961
208,-0.65628522,0.18625567,6.98982341
208,-0.88788561,0.12509665,6.98478816
208,-0.7353051,-0.18338434,6.98793258
208,-0.54245799,-0.10062864,6.9940195
208,-0.4069084,-0.05486516,6.99682758
209,10.0086871,4.63212841,-1.58111732
209,9.59472253,4.76131951,-1.82075846
209,9.2939001,4.67840923,-2.34911521
209,8.84817752,4.76885311,-2.58562926
209,8.45314502,5.14592203,-2.15767729
209,8.04950963,5.24195399,-2.30722062
209,7.65048371,5.4079546,-2.26308458
209,7.4718312,5.49177075,-2.20983906
209,7.36430718,5.59365622,-2.03783097
209,7.25531526,5.82466776,-1.38323738
209,7.4804384,5.80862095,-1.12724573
209,7.31179421,5.82209876,-1.3181739
209,7.12922822,5.81309337,-1.58160414
209,7.35192113,5.70388084,-1.71844617
209,7.33754333,5.74682088,-1.58561162
209,7.07687268,5.75570976,-1.83064838
209,6.98908237,5.66557613,-2.16550896
209,7.0196863,5.4648602,-2.61080525
209,7.17200177,5.27341372,-2.88646936
209,7.20776626,5.08966257,-3.17920765
210,-1.20325817,-1.41167692,6.82972992
210,-1.19845276,-1.82633739,6.73093006
210,-1.50026062,-1.94033281,6.68374245
210,-1.15368949,-2.06791337,6.66265596
210,-1.12714347,-2.36357994,6.56474499
210,-0.70912912,-2.30288789,6.60083263
210,-0.65944484,-2.27660071,6.61123077
210,-0.47696439,-2.28848073,6.61105001
210,-0.33460554,-2.24342136,6.62865525
210,-0.30357081,-2.42472361,6.56488207
210,-0.22042065,-2.57086266,6.50987856
210,-0.01397285,-2.55239731,6.51806867
210,0.20102726,-2.73037033,6.44476337
210,0.21316343,-2.98574113,6.33040206
210,0.50261897,-3.40113747,6.11302768
210,0.66256684,-3.52916911,6.0361591
210,0.66964801,-3.6486867,5.96447636
210,0.6101421,-3.81439281,5.86151338
210,0.51938089,-4.14680033,5.63352535
210,0.23424819,-4.47570934,5.38092073
211,5.76416026,-6.3534189,-0.5724355
211,5.80351399,-6.36968743,-0.08299652
211,5.79767968,-6.31452949,-0.85055563
211,5.92387412,-6.28558778,-0.84753471
211,5.60318389,-6.37139102,-0.74596183
211,5.23418042,-6.49042837,-0.15867718
211,5.26538005,-6.48493094,0.12088806
211,5.02470457,-6.53238135,-0.12680643
211,4.87404533,-6.5605663,0.14103309
211,4.76410687,-6.56424535,0.48631718
211,4.581609,-6.57183884,0.75043252
211,4.32794918,-6.60969864,0.7931569
211,4.31467242,-6.58354884,1.00139161
211,4.28299556,-6.57803428,1.06932326
211,4.17713441,-6.62404116,0.87176011
211,4.19055533,-6.64606787,0.66301835
211,4.11552183,-6.68615308,0.24693511
211,4.11001097,-6.69147707,-0.03297164
211,4.15083907,-6.68306143,-0.1712417
211,4.07779521,-6.68948006,-0.3061913
212,-9.55537261,4.27630123,2.80837343
212,-9.3303772,4.22887622,3.05820556
212,-9.28253611,4.12244124,3.23482752
212,-9.7477967,3.82696065,3.25568534
212,-9.39216578,4.07522791,3.21548177
212,-9.11213858,4.18635119,3.27363656
212,-9.0618048,3.84527451,3.69929552
212,-9.0272333,3.7615209,3.80502631
212,-9.04243928,3.41757162,4.1083789
212,-9.18725466,3.2100609,4.1945318
212,-9.5596164,3.13461351,4.04074643
212,-9.70746689,2.75925075,4.22229878
212,-10.03160158,2.53160487,4.1752508
212,-10.30414177,2.16011553,4.21782722
212,-10.09831641,2.08021568,4.37934974
212,-9.75881402,2.18847823,4.51685181
212,-9.73701855,2.39533364,4.42266822
212,-9.45711722,2.42305229,4.55736229
212,-9.64719523,1.9535911,4.68149419
212,-9.62594607,1.85251632,4.7332308
213,-3.36480032,4.2839172,5.27423768
213,-2.94331493,4.37516398,5.26233451
213,-3.02706415,4.17448445,5.41136769
213,-3.40558827,3.83693538,5.60164431
213,-3.2707535,3.5071101,5.83315709
213,-3.67321494,3.11836987,5.99188137
213,-3.90216705,3.24889806,5.88540011
213,-3.6936597,3.58309511,5.72281827
213,-3.59465102,3.47912361,5.80218234
213,-3.69834711,3.08461803,6.00547157
213,-4.04753016,3.16132936,5.90849994
213,-4.14069535,2.99239907,5.97990036
213,-4.32441402,2.82010378,6.03091001
213,-4.29304109,2.58022977,6.14287098
213,-4.10959182,2.54346825,6.18939278
213,-3.95803707,2.70220514,6.1466717
213,-3.8685724,2.85125629,6.09334674
213,-3.71052795,2.76024908,6.15946594
213,-3.50918371,2.38485003,6.34301961
213,-3.72987962,2.1925764,6.38079997
214,10.99513746,2.98600547,-3.1401448
214,11.07352591,2.94457633,-3.11026144
214,11.36584903,2.35832933,-3.33806107
214,11.16199673,2.33885149,-3.51883943
214,11.24205705,2.22474734,-3.52909869
214,11.35568586,2.05225579,-3.54264673
214,11.53857698,1.51999537,-3.6612736
214,11.07625558,2.05455371,-3.75605506
214,11.43400474,2.09517124,-3.45342458
214,11.27749117,1.94391592,-3.66411505
214,11.29930813,1.54643743,-3.83274578
214,11.64556917,0.91877594,-3.7750537
214,11.33677072,0.53859984,-4.07177082
214,11.16084852,0.86398533,-4.136713
214,10.85243978,0.78835065,-4.35139529
214,10.70934647,0.65606312,-4.46061159
214,10.66633743,0.76157642,-4.46959873
214,10.56052768,0.85156124,-4.51593371
214,10.38395794,0.97870169,-4.59189475
214,10.10904377,1.01440759,-4.7352704
215,6.10317151,-5.76589372,2.53816745
215,5.78935286,-5.87010613,2.48247909
215,5.4767162,-5.97152043,2.41709303
215,5.52068516,-6.01317522,2.28522048
215,6.20992198,-5.91280805,2.09712141
215,6.79643293,-5.79018048,1.98139719
215,7.04669753,-5.76931723,1.81686328
215,7.00590249,-5.69068134,2.08458114
215,6.77096093,-5.85470111,1.80582305
215,6.4880395,-5.96349014,1.7067868
215,6.66802705,-6.00058683,1.37015018
215,6.13291137,-6.06443251,1.67913901
215,5.76879353,-6.15456209,1.67380429
215,5.63992451,-6.30461628,1.14001159
215,5.30250844,-6.43135614,0.78007003
215,5.30647898,-6.45824549,0.50138347
215,5.1236049,-6.50176961,0.40516675
215,4.66093839,-6.60066301,-0.01269464
215,4.71742454,-6.58207591,0.33578732
215,4.56321986,-6.61416247,-0.21705069
216,1.14056053,-2.79471905,-6.39252109
216,1.02822047,-2.41290887,-6.55084433
216,0.78236466,-2.42689726,-6.55417013
216,0.52070409,-2.33830931,-6.59276318
216,0.45782079,-2.14382563,-6.65970057
216,0.15918098,-1.89056722,-6.73939322
216,0.18692186,-1.94402575,-6.72398906
216,0.18316965,-2.00921772,-6.70482337
216,0.02126359,-1.98428216,-6.71286163
216,0.26881578,-1.78929501,-6.76611838
216,0.51068495,-1.50528141,-6.83146603
216,0.98692645,-1.01509019,-6.9084069
216,1.39680032,-1.13102602,-6.87262813
216,0.9989997,-1.34046265,-6.85227406
216,1.00232084,-1.30861291,-6.85830668
216,0.84917845,-1.42089804,-6.84110903
216,0.62542305,-1.74636616,-6.77144126
216,0.47106463,-1.70781572,-6.78438575
216,0.4453517,-1.8031804,-6.76010029
216,0.78666049,-2.20523162,-6.6319111
217,-12.01075138,-3.39818518,-1.17804938
217,-11.78731001,-3.62296535,-1.0672173
217,-11.6734104,-3.77196285,-0.8397432
217,-11.69844069,-3.82204535,-0.42259986
217,-11.72009538,-3.82812942,-0.07256894
217,-12.16593575,-3.4631472,-0.06413494
217,-12.09788184,-3.52189195,-0.08118432
217,-12.08870746,-3.53067226,-0.01188917
217,-11.6612414,-3.87217361,-0.10066674
217,-11.46612447,-3.97646807,-0.56541937
217,-11.54727962,-3.94733574,-0.28917803
217,-11.47967285,-4.00673704,-0.01833399
217,-11.29198113,-4.13634627,0.11588823
217,-11.1172123,-4.24987274,-0.20119485
217,-11.10794788,-4.23348784,-0.48057695
217,-11.20078626,-4.13396462,-0.73887301
217,-11.17852484,-4.10658292,-0.94663735
217,-11.13040124,-4.12416624,-1.00984893
217,-10.96976138,-4.21334083,-1.07881548
217,-10.9761598,-4.28247252,-0.73580438
218,-0.47275273,-1.73995253,-6.77618561
218,-0.21958627,-1.40046401,-6.85759769
218,-0.17530463,-1.537175,-6.82857306
218,-0.0405254,-1.75816129,-6.77557808
218,0.01539516,-2.27952754,-6.61843599
218,-0.3950924,-2.28187317,-6.61468294
218,-0.25425775,-1.90217406,-6.73539695
218,-0.33854673,-1.56737504,-6.8201673
218,-0.05042427,-1.69209729,-6.79236123
218,0.26160055,-1.93958269,-6.72464945
218,0.11370959,-2.20130411,-6.64462397
218,-0.08510036,-2.53798924,-6.52355732
218,-0.10353001,-2.98794149,-6.33004945
218,-0.32115623,-3.2944272,-6.17421769
218,-0.31908747,-3.5378952,-6.03803307
218,-0.17166156,-3.86595736,-5.8349813
218,-0.57677291,-4.21727097,-5.57955722
218,-0.82301852,-4.62550543,-5.2378774
218,-1.43895854,-4.51192703,-5.30328804
218,-1.51677851,-4.60880133,-5.21380821
219,-10.9550229,-0.49990139,-4.32977677
219,-10.84210435,-0.82383937,-4.35126211
219,-10.21729761,-0.82024896,-4.71475334
219,-10.09652082,-1.22787886,-4.69120244
219,-10.10722685,-1.38209956,-4.64228308
219,-9.91855565,-1.38562876,-4.74189797
219,-10.29994232,-1.52355869,-4.48960644
219,-10.63579608,-1.57865481,-4.26940387
219,-10.73691936,-1.88289801,-4.07852127
219,-10.4372566,-2.02919945,-4.2009842
219,-10.166303,-2.44995252,-4.14237896
219,-9.7802472,-2.20236132,-4.49847706
219,-9.65993685,-1.68526843,-4.77820838
219,-9.03007507,-1.9326842,-4.98790215
219,-8.68129727,-2.02536478,-5.10457314
219,-8.79064954,-2.26244911,-4.95605127
219,-9.21786807,-2.13686415,-4.81575941
219,-9.42856577,-1.84908909,-4.83284661
219,-9.13403404,-1.58834205,-5.06157338
219,-9.08943283,-1.68245181,-5.05122843
220,-7.13218742,-3.97916868,4.52207831
220,-6.5396946,-4.0712807,4.66184213
220,-6.52402235,-4.21619911,4.53684341
220,-6.12441671,-4.39006536,4.51112027
220,-5.85952366,-4.60922521,4.37853156
220,-5.49650467,-4.54848049,4.55614249
220,-5.17055411,-4.74851134,4.44611995
220,-5.25267257,-4.77057286,4.39818056
220,-5.08793913,-4.55910083,4.66291953
220,-5.24990022,-4.42933121,4.74243207
220,-5.30843859,-4.56756399,4.59265491
220,-5.20458546,-4.70598386,4.48127086
220,-4.69384016,-4.77916745,4.54439486
220,-4.51904975,-4.67066665,4.69887437
220,-4.43433179,-4.8101307,4.57676939
220,-4.37612776,-4.94924628,4.44042089
220,-4.25387154,-5.30288199,4.0442041
220,-4.61399455,-5.170505,4.1162655
220,-4.25414267,-5.03684969,4.3710082
220,-4.95232611,-5.08601384,4.12323656
221,7.20572949,5.88211142,-1.19169243
221,6.96698221,5.91770569,-1.35869389
221,6.63462081,5.93550147,-1.66291128
221,6.8593343,5.78089027,-1.9541471
221,6.43953434,5.73807383,-2.38906008
221,6.71077582,5.62096735,-2.47913251
221,7.09511365,5.41512057,-2.66295132
221,6.78278263,5.4562916,-2.77981059
221,6.30684239,5.47388832,-3.01537418
221,5.92030742,5.70969566,-2.76348792
221,5.95690961,5.43791151,-3.24929614
221,6.179569,5.38423747,-3.23468987
221,6.45112252,5.26686429,-3.29482855
221,6.87929459,5.33769113,-2.94582414
221,7.19246177,5.22836331,-2.95488418
221,7.34617037,5.09770026,-3.08575717
221,7.33726776,4.79169317,-3.54694263
221,7.32848425,4.53826251,-3.87007792
221,7.8074433,4.60695886,-3.54074672
221,7.65295567,4.5848664,-3.651995
222,5.44163981,0.88400419,-6.38871471
222,5.26445114,1.18551825,-6.37698479
222,4.91378835,1.04148417,-6.4713972
222,4.61736908,1.03918641,-6.5261066
222,4.13551607,0.95956584,-6.61842958
222,3.75065991,0.822317,-6.69379805
222,4.24079828,1.0471443,-6.58842897
222,4.16843201,0.93001821,-6.61748515
222,3.86740981,0.5834328,-6.70226764
222,3.5458512,-0.04522889,-6.77160905
222,3.52959151,-0.15142722,-6.77219062
222,3.69237347,-0.42470557,-6.73878474
222,3.61224982,-0.68764484,-6.72793114
222,3.76808549,-1.18758636,-6.63626563
222,3.51742316,-0.76565357,-6.73206567
222,3.84057542,-0.71546555,-6.69332534
222,4.13234925,-0.66640255,-6.65483509
222,3.94168009,-1.15917823,-6.61604832
222,3.77868632,-1.21553692,-6.62969474
222,3.66474858,-1.18263775,-6.65159924
223,10.72201517,3.88212103,-2.27787927
223,10.72235932,4.10478007,-1.84622135
223,11.03632619,3.97513426,-1.65776465
223,11.14650941,3.86852598,-1.72433718
223,10.90302118,3.98914148,-1.83515191
223,11.17859475,3.67372955,-2.06481623
223,10.83224768,3.76345721,-2.34563261
223,10.76478148,3.72783238,-2.47651684
223,10.9770263,3.40594515,-2.69736186
223,10.88404183,3.18281901,-3.04205054
223,10.99854542,3.01256686,-3.11166203
223,11.62929343,2.78074947,-2.73080866
223,11.71745355,2.91137097,-2.48982724
223,11.58979288,2.81163395,-2.74114753
223,11.48173728,3.03458344,-2.61414051
223,11.7324931,2.99797758,-2.36628017
223,11.59443804,3.10592072,-2.39697895
223,11.45653867,3.02389443,-2.65386377
223,11.15155356,3.2028499,-2.76630906
223,10.87061445,3.15781038,-3.07988133
224,-1.84516554,-3.14115173,-6.1872455
224,-2.02839507,-2.76486772,-6.35034722
224,-1.93143859,-2.64730541,-6.40774222
224,-1.81058751,-2.6421386,-6.41868731
224,-1.86456983,-2.82012759,-6.33859016
224,-2.18513965,-3.29116158,-6.08066992
224,-2.71863134,-3.45548176,-5.93396214
224,-2.30671212,-3.53954181,-5.92801936
224,-2.27760835,-3.58555616,-5.90312731
224,-2.16501996,-3.77170969,-5.79675583
224,-1.98634429,-3.93202216,-5.70550706
224,-1.92586319,-4.14147199,-5.56066296
224,-1.92481556,-4.3568736,-5.3936466
224,-1.82769516,-4.60851571,-5.18907174
224,-1.76751058,-4.70466404,-5.10735869
224,-2.16528458,-4.92355239,-4.85659526
224,-2.31798223,-4.85886394,-4.90389445
224,-2.40940968,-4.99640601,-4.75232714
224,-2.69457547,-5.12509426,-4.57364457
224,-2.64564595,-5.34999672,-4.31597897
225,7.95645015,0.28584516,-5.75256619
225,8.29671464,0.2774766,-5.63153072
225,8.54782963,0.41966389,-5.52788697
225,8.63278498,-0.05145632,-5.51054517
225,8.07920171,0.16129938,-5.7145085
225,7.96368471,0.00395986,-5.75716213
225,7.5029385,0.02138603,-5.90982412
225,7.35986031,0.27933106,-5.94811636
225,7.14458585,0.10263189,-6.01898579
225,6.87359606,0.02957723,-6.09815911
225,6.46407657,0.10295918,-6.20832731
225,6.75924988,0.21123931,-6.12646009
225,6.90618466,-0.12280955,-6.08778048
225,6.52019966,-0.20198735,-6.19119942
225,6.36433675,-0.11000733,-6.23391553
225,6.35455201,-0.55567683,-6.21257921
225,6.36792436,-0.68710817,-6.19598799
225,6.32876469,-0.74938858,-6.19879836
225,5.94085569,-0.8836796,-6.27659691
225,5.60106605,-1.01482463,-6.3345991
226,9.45320684,2.58995466,-4.46669396
226,9.29594839,2.54572948,-4.57335733
226,9.00923983,2.56130221,-4.70618002
226,8.90805783,2.70726496,-4.67250926
226,8.84230876,2.30017363,-4.91554628
226,8.56525505,2.82171634,-4.76413878
226,8.44694544,3.26366991,-4.5288781
226,8.04494104,3.57352768,-4.47768141
226,7.91970001,3.34166363,-4.70668377
226,8.06745566,3.09542853,-4.81117055
226,8.40219261,2.98085212,-4.73975848
226,8.62257125,3.18939704,-4.4989513
226,8.98334264,2.98994112,-4.45927582
226,9.08249708,2.78414245,-4.54154297
226,8.52334473,2.89541182,-4.73864317
226,8.73216075,2.60355642,-4.81236284
226,9.35785997,2.44612516,-4.59609464
226,9.24197909,2.31169426,-4.72255495
226,8.91553459,2.74091846,-4.64926626
226,8.95973152,2.88707133,-4.53823996
227,-10.53881218,-2.64542809,-3.77293913
227,-10.70003589,-2.13887547,-3.97523832
227,-10.58039931,-2.30034787,-3.96512135
227,-10.45426796,-2.39446395,-3.99294537
227,-10.53271955,-2.52992413,-3.85550756
227,-10.00029175,-2.89964089,-3.94849641
227,-10.32454901,-2.75055271,-3.84517642
227,-10.17265429,-3.02040165,-3.7425192
227,-9.9515059,-2.98510738,-3.9154842
227,-9.6843517,-3.00871194,-4.0621405
227,-9.38161033,-3.3097107,-4.00526678
227,-9.60160658,-3.47837186,-3.72199099
227,-9.5237396,-3.90555373,-3.32734821
227,-9.55100707,-4.22578142,-2.88744479
227,-9.471451,-3.96593342,-3.29306485
227,-9.48749711,-3.78322264,-3.4905696
227,-9.79406628,-3.85853295,-3.18289019
227,-9.69647588,-4.00959011,-3.06883953
227,-9.59809976,-4.15720013,-2.94733902
227,-9.39431832,-4.30963446,-2.8920143
228,-3.09989886,-6.21893648,2.81469106
228,-3.25773511,-5.9892159,3.23667783
228,-2.74380269,-5.94442036,3.43245587
228,-2.4510529,-5.90385284,3.55564432
228,-2.38651875,-6.04625392,3.31947971
228,-2.42997631,-5.79312414,3.73677888
228,-1.98553764,-5.93837707,3.57072652
228,-1.64785202,-5.91856025,3.6457908
228,-1.42041082,-5.94910516,3.61991105
228,-0.94427674,-5.95347611,3.65146649
228,-0.51533199,-6.13055463,3.36896248
228,-0.17384134,-6.22828065,3.19389494
228,-0.29223208,-6.21757974,3.21253052
228,-0.24769238,-6.31087352,3.02614236
228,-0.75428016,-6.43170821,2.73694991
228,-1.11452941,-6.23211629,3.13850006
228,-1.06160746,-6.35408047,2.88858248
228,-1.03541179,-6.54182647,2.43649071
228,-0.66873304,-6.64773708,2.16697732
228,-0.54377222,-6.76709379,1.76989252
229,-12.83376307,2.30199269,-1.58885526
229,-12.93814911,2.22175061,-1.48825354
229,-13.01218658,2.09220623,-1.51440523
229,-13.05972862,1.97060315,-1.57403789
229,-12.69408095,2.25421933,-1.90619319
229,-12.73500731,1.88519929,-2.21380234
229,-12.66247735,1.66828617,-2.47633562
229,-12.87796335,1.61242864,-2.22251858
229,-12.65418971,1.98933815,-2.23839326
229,-12.81659853,1.66639532,-2.27086485
229,-12.68210309,1.56388975,-2.5189907
229,-12.44306284,1.99915888,-2.50916531
229,-12.26700049,1.73127952,-2.89531448
229,-11.7914888,1.87588371,-3.27433326
229,-12.01382486,1.38954149,-3.31454032
229,-12.33555325,1.40213708,-2.99875693
229,-12.41717435,1.76294418,-2.71025333
229,-12.34473907,1.94826035,-2.66573365
229,-12.23422764,1.86405646,-2.84714102
229,-11.89705976,1.70943305,-3.26998943
230,-8.61611658,5.26611815,1.64579264
230,-8.72402569,5.13887384,1.88807298
230,-9.19715484,5.00475732,1.67495966
230,-9.31396308,4.89158976,1.83980232
230,-9.5437161,4.70976202,2.01184305
230,-9.78900385,4.64722147,1.85665924
230,-10.06056753,4.54704449,1.73799644
230,-10.36949946,4.2242985,2.06728625
230,-10.23149797,4.24939708,2.18443053
230,-10.29166339,4.15990186,2.28377597
230,-10.55747357,4.01865631,2.23278737
230,-10.50744654,4.1385524,2.06658554
230,-10.42788817,4.16349827,2.11661741
230,-10.20024459,4.32221578,2.07538027
230,-10.16483076,4.14209406,2.45196058
230,-9.99038801,4.00116517,2.83526262
230,-9.69489802,4.2051629,2.79621943
230,-9.52622673,4.30149137,2.79462396
230,-9.26597022,4.18001302,3.17221376
230,-8.80489416,4.37964208,3.23066479
231,-4.91129972,6.46150483,1.10396518
231,-5.33524355,6.40431034,0.93198881
231,-5.49699554,6.3405817,1.11480208
231,-5.01998978,6.41772026,1.22995622
231,-5.52953476,6.32197125,1.17844848
231,-5.43251992,6.28609075,1.45154914
231,-5.16262873,6.37140714,1.31984364
231,-4.8043001,6.39444571,1.52994743
231,-4.38653278,6.30266559,2.11328868
231,-3.76320844,6.41347227,2.08012956
231,-2.9903753,6.51360102,2.0826463
231,-2.54180642,6.51088368,2.23454667
231,-2.75487784,6.59141628,1.91203908
231,-2.89441186,6.62970574,1.71831219
231,-2.77938298,6.7332411,1.31613902
231,-3.19940191,6.65254308,1.4780485
231,-3.07084162,6.67096328,1.46312401
231,-3.23359664,6.60894362,1.64554774
231,-3.63000816,6.55922863,1.63776677
231,-3.35588166,6.64728516,1.41354682
232,-6.92887269,2.58360545,-5.50660183
232,-6.95275633,2.49385365,-5.54035096
232,-6.85826359,2.50134006,-5.56635905
232,-6.37775734,2.52560849,-5.69669681
232,-6.08668842,2.52565687,-5.77573488
232,-6.00192273,2.5362222,-5.79325537
232,-5.82720359,2.55156455,-5.83098987
232,-5.64331883,2.81787664,-5.75306956
232,-5.20260914,2.62926016,-5.94308048
232,-5.00536918,2.5808014,-6.00633282
232,-4.51734239,2.73732944,-6.0336914
232,-4.14740113,2.77905121,-6.08084208
232,-3.88922053,2.51222203,-6.23756614
232,-3.96518488,2.06054442,-6.38932578
232,-3.93832376,2.35065555,-6.29260042
232,-4.02084955,2.90883666,-6.04126324
232,-4.05212936,2.63259294,-6.16153523
232,-3.71000494,2.58834122,-6.23373528
232,-3.25212285,2.64125543,-6.27532422
232,-3.11237231,2.85562499,-6.19868458
233,-2.38555014,-6.55345003,2.15164595
233,-2.52467259,-6.65881889,1.75118189
233,-2.54621126,-6.70713829,1.54709342
233,-2.47359438,-6.83590383,0.86066923
233,-2.37475471,-6.87346969,0.58783452
233,-2.63390319,-6.85379636,0.53954982
233,-2.59967284,-6.76675038,1.2334969
233,-2.06906558,-6.82110945,1.18414855
233,-1.87488156,-6.85087841,1.08934377
233,-1.60681369,-6.86274294,1.12129244
233,-1.25942114,-6.82522433,1.42118874
233,-1.04737712,-6.91513468,0.95218832
233,-1.53897515,-6.95398237,0.22364729
233,-1.83002111,-6.93564111,-0.24420896
233,-1.68348403,-6.93015194,-0.51426107
233,-1.70121763,-6.88537193,-0.93172855
233,-1.95241471,-6.81775977,-1.25106792
233,-2.20051908,-6.75011073,-1.49178887
233,-2.41146602,-6.7512649,-1.40236591
233,-2.19842371,-6.73002033,-1.58068327
234,-9.56041713,5.10921945,0.2132667
234,-9.34056148,5.21379573,0.06936748
234,-9.26058045,5.24578008,-0.20543561
234,-9.19214584,5.27978332,-0.00132076
234,-9.47964179,5.1429801,0.28957479
234,-9.42992174,5.13438374,0.63815953
234,-9.58054248,5.08453773,0.4480821
234,-9.95400691,4.92122517,0.10478282
234,-9.9825798,4.89785581,0.31310316
234,-10.07440809,4.80687232,0.72149419
234,-9.81563359,4.97148249,0.44463043
234,-9.62594808,5.06650077,0.40724786
234,-9.11402758,5.29434478,0.45115264
234,-8.863535,5.38612573,0.59083536
234,-8.79972295,5.43877804,0.24680435
234,-8.36231801,5.60928017,0.23213214
234,-8.34586953,5.60280447,0.44181165
234,-8.77037212,5.45238055,0.20418024
234,-8.61099023,5.51779223,-0.1291537
234,-8.46698453,5.57440819,0.05930112
235,11.56588375,1.15958287,-3.77000674
235,11.33649242,0.95181236,-3.99562738
235,11.29571756,0.49843786,-4.10527111
235,11.19313744,0.34750332,-4.19018616
235,10.67885238,0.35382748,-4.5127967
235,10.22432632,0.3227042,-4.77091708
235,10.3092597,0.4139905,-4.71788119
235,10.42017806,0.61031173,-4.63492091
235,10.1042337,0.00724321,-4.8452103
235,9.82264734,-0.31508424,-4.97791339
235,9.62381461,-0.4853859,-5.06062729
235,9.28359863,-0.78050544,-5.18116882
235,8.8022068,-0.86257837,-5.37459277
235,8.70487522,-1.52984893,-5.26458442
235,8.49884337,-1.53648311,-5.34617948
235,8.07703654,-1.49783579,-5.51786717
235,8.29047603,-1.35806312,-5.4747298
235,8.63683707,-1.54506564,-5.28810302
235,8.34639846,-1.39776424,-5.44340549
235,8.21817617,-1.51372369,-5.46113868
236,-5.65365556,-6.32765913,0.98477137
236,-5.45711072,-6.41942361,0.58820589
236,-5.26473539,-6.44995682,0.68461475
236,-5.10257264,-6.492714,0.5793126
236,-4.74198627,-6.55245099,0.66616637
236,-4.26930368,-6.61880095,0.79670287
236,-4.63909006,-6.51632029,1.07576983
236,-4.46092961,-6.52901514,1.18194248
236,-4.34716279,-6.54127663,1.21952612
