Sat Dec 30 02:22:02 PM AEDT 2023
# hypergraphs = ["../Model_0/H/", "../Model_1/H/", "../Model_2/H/", "../Model_3/H/", "../Model_4/H/"]
# load_model = nothing
# 0W = false
# early_stop = 100
# weigh_edges = false
# nFilters = 64
# kernel_sizes = [2, 5, 10, 15, 20]
# 0V = true
# nFilters2 = 32
# pre = nothing
# pred = pred_0V.tsv
# pair_files = false
# weigh_nodes = false
# model = 8
# edge_values = String[]
# node_values = ["../Model_0/nodeCents/", "../Model_1/nodeCents/", "../Model_2/nodeCents/", "../Model_3/nodeCents/", "../Model_4/nodeCents/"]
# cv = true
# epochs = 500
# save_model = models/model_0V.bson
# sample = nothing
# 0H = false
# Reading label 1 from 993 hypergraphs matching:
# ../Model_0/H/
# ../Model_0/nodeCents/
# Reading label 2 from 989 hypergraphs matching:
# ../Model_1/H/
# ../Model_1/nodeCents/
# Reading label 3 from 977 hypergraphs matching:
# ../Model_2/H/
# ../Model_2/nodeCents/
# Reading label 4 from 970 hypergraphs matching:
# ../Model_3/H/
# ../Model_3/nodeCents/
# Reading label 5 from 1017 hypergraphs matching:
# ../Model_4/H/
# ../Model_4/nodeCents/
# num label 1 = 993
# num label 2 = 989
# num label 3 = 977
# num label 4 = 970
# num label 5 = 1017
# test=1, eval=2
Epoch	CE	Acc	AUC	TestAUC	Time
20	0.7859646082	0.6824756139	0.9182517432	[1m0.8510543603[0m	2023-12-31T03:12:12.236
30	0.6615705490	0.7373023882	0.9431468524	[1m0.8526394355[0m	2023-12-31T03:15:10.007
40	0.5899756551	0.7595021863	0.9614111934	[1m0.8529455244[0m	2023-12-31T03:18:07.570
50	0.4602403045	0.8388832829	0.9755859762	0.8528925340	2023-12-31T03:21:05.575
60	0.4354946613	0.8331651530	0.9847415834	0.8453714689	2023-12-31T03:24:03.404
70	0.3296290338	0.8997645476	0.9921891612	0.8443188760	2023-12-31T03:27:01.219
80	0.2522873282	0.9317188026	0.9959802007	0.8426881675	2023-12-31T03:29:59.122
90	0.1873828173	0.9485368315	0.9979553008	0.8400029204	2023-12-31T03:32:57.188
100	0.1567212194	0.9566094854	0.9990285277	0.8384719985	2023-12-31T03:35:55.376
110	0.0971490517	0.9865455769	0.9997335765	0.8363297434	2023-12-31T03:38:53.446
120	0.0661767051	0.9946182307	0.9999549463	0.8293748687	2023-12-31T03:41:51.558
130	0.0478891023	0.9969727548	0.9999937623	0.8283614233	2023-12-31T03:44:49.875
140	0.0275043398	1.0000000000	1.0000000000	0.8290636507	2023-12-31T03:47:47.859
eval AUC = 0.8600073812172193
eval Acc = 0.5731584258324924
# test=5, eval=2
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6255003214	0.1977800202	0.4611241689	0.4876941920	2023-12-31T03:50:51.133
10	0.8958780766	0.6192398251	0.8854847178	[1m0.8452415129[0m	2023-12-31T03:53:49.398
20	0.7838203907	0.6760847629	0.9165814730	0.8441609073	2023-12-31T03:56:47.632
30	0.6452950239	0.7389841911	0.9467391679	[1m0.8511223632[0m	2023-12-31T03:59:45.964
40	0.5501092076	0.7894382778	0.9632662936	0.8493219166	2023-12-31T04:02:44.335
50	0.4329754710	0.8533467878	0.9789239057	0.8497701099	2023-12-31T04:05:42.597
60	0.3527803421	0.8947191389	0.9878773380	0.8505292453	2023-12-31T04:08:40.888
70	0.2647652030	0.9377732930	0.9946768658	0.8461300783	2023-12-31T04:11:39.346
80	0.2075969279	0.9519004373	0.9975899934	0.8452713589	2023-12-31T04:14:37.944
90	0.1581503898	0.9744365960	0.9993411673	0.8389435381	2023-12-31T04:17:36.434
100	0.1195883155	0.9815001682	0.9997619304	0.8355531894	2023-12-31T04:20:34.975
110	0.0727126449	0.9956273125	0.9999761506	0.8357466389	2023-12-31T04:23:33.500
120	0.0679355860	0.9949545913	0.9999917158	0.8344214312	2023-12-31T04:26:32.202
130	0.0310504716	1.0000000000	1.0000000000	0.8336737623	2023-12-31T04:29:30.864
eval AUC = 0.8602350349862606
eval Acc = 0.5782038345105953
# test=5, eval=3
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6200729609	0.2061890346	0.4906279415	0.4792555322	2023-12-31T04:32:34.654
10	0.9586225748	0.5899764548	0.8702798077	[1m0.8368182757[0m	2023-12-31T04:35:33.505
20	0.8217254281	0.6414396233	0.9113045794	[1m0.8529916419[0m	2023-12-31T04:38:32.534
30	0.6981222034	0.7110662630	0.9344562940	[1m0.8549015071[0m	2023-12-31T04:41:31.922
40	0.6384351850	0.7440295997	0.9530217110	0.8544325391	2023-12-31T04:44:31.885
50	0.5554341078	0.7796838211	0.9652971057	0.8518795388	2023-12-31T04:47:31.923
60	0.4504995346	0.8392196435	0.9793405900	0.8485017988	2023-12-31T04:50:32.047
70	0.3720695674	0.8802556340	0.9873358176	0.8456048563	2023-12-31T04:53:32.698
80	0.3308579624	0.8900100908	0.9896453263	0.8449540598	2023-12-31T04:56:33.447
90	0.2367504090	0.9505549950	0.9961116214	0.8438538407	2023-12-31T04:59:34.330
100	0.2202046365	0.9505549950	0.9977281979	0.8424202452	2023-12-31T05:02:35.466
110	0.1899659634	0.9434914228	0.9982817086	0.8396656944	2023-12-31T05:05:36.772
120	0.1782067865	0.9397914564	0.9992455611	0.8328676968	2023-12-31T05:08:38.373
130	0.1202958822	0.9737638749	0.9996045785	0.8362216216	2023-12-31T05:11:40.118
eval AUC = 0.8619735867746842
eval Acc = 0.5681130171543896
# test=5, eval=4
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6117841005	0.1264715775	0.5199807396	0.5051213170	2023-12-31T05:14:47.309
10	0.9371647835	0.6067944837	0.8724486729	[1m0.8369332946[0m	2023-12-31T05:17:49.539
20	0.7918798327	0.6636394215	0.9099413354	[1m0.8478531922[0m	2023-12-31T05:20:52.019
30	0.6939282417	0.7040026909	0.9361004021	[1m0.8488605927[0m	2023-12-31T05:23:54.501
40	0.5811131597	0.7709384460	0.9578461388	[1m0.8573165366[0m	2023-12-31T05:26:57.208
50	0.4811085463	0.8281197444	0.9717445430	0.8551253333	2023-12-31T05:30:00.133
60	0.3907387853	0.8795829129	0.9849288614	0.8515791442	2023-12-31T05:33:03.008
70	0.3082015216	0.9068281197	0.9923811047	0.8477449166	2023-12-31T05:36:06.178
80	0.2330472916	0.9492095526	0.9961374755	0.8447079600	2023-12-31T05:39:09.290
90	0.2080549449	0.9431550622	0.9979504908	0.8433827700	2023-12-31T05:42:12.838
100	0.1275751144	0.9818365288	0.9993394341	0.8420818676	2023-12-31T05:45:16.165
110	0.0925109833	0.9899091826	0.9997567477	0.8402999487	2023-12-31T05:48:19.692
120	0.0723267049	0.9939455096	0.9999176865	0.8368958785	2023-12-31T05:51:23.485
130	0.0772944763	0.9875546586	0.9999583086	0.8341297769	2023-12-31T05:54:27.396
140	0.0342892818	0.9993272788	0.9999987230	0.8337452436	2023-12-31T05:57:31.386
eval AUC = 0.869498446835537
eval Acc = 0.5782038345105953
avg eval AUC = 0.859916697570077
avg eval Acc = 0.5757823979974558
avg cor among in-layer params = -0.0020443844
