Sat Aug 20 20:44:28 AEST 2022
110	0.0851901248	0.9949545913	0.9999503530	0.8630325116	2022-08-21T11:42:15.942
120	0.0857509673	0.9895728221	0.9999781227	0.8624415800	2022-08-21T11:45:36.575
130	0.0424316376	0.9989909183	1.0000000000	0.8611756191	2022-08-21T11:48:57.642
eval AUC = 0.8601381946389551
eval Acc = 0.5822401614530777
# test=5, eval=3
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6115238667	0.1957618567	0.6062023621	0.6031763234	2022-08-21T11:52:24.235
10	0.9589980245	0.5990581904	0.8643471182	[1m0.8428523608[0m	2022-08-21T11:55:45.519
20	0.8737531304	0.6384123781	0.8962915703	[1m0.8523136330[0m	2022-08-21T11:59:06.451
30	0.6973285079	0.7208207198	0.9339648446	[1m0.8677790627[0m	2022-08-21T12:02:29.303
40	0.5996383429	0.7605112681	0.9528156587	[1m0.8685047808[0m	2022-08-21T12:05:50.246
50	0.5865743160	0.7601749075	0.9658355072	0.8664300633	2022-08-21T12:09:11.650
60	0.4331626594	0.8476286579	0.9804523842	[1m0.8693920243[0m	2022-08-21T12:12:33.472
70	0.3431949317	0.8940464178	0.9891395202	0.8678632070	2022-08-21T12:15:56.043
80	0.3836079538	0.8412378069	0.9921884430	0.8635730353	2022-08-21T12:19:18.411
90	0.2113847584	0.9512277161	0.9975006728	0.8656922477	2022-08-21T12:22:41.556
100	0.1595864892	0.9700639085	0.9991323165	0.8618378296	2022-08-21T12:26:04.386
110	0.1134317741	0.9818365288	0.9997903596	0.8607339746	2022-08-21T12:29:26.587
120	0.1110626012	0.9804910864	0.9999288908	0.8567124919	2022-08-21T12:32:49.101
130	0.0536268465	0.9979818365	0.9999957669	0.8583502433	2022-08-21T12:36:12.850
140	0.0375126600	0.9993272788	1.0000000000	0.8580933728	2022-08-21T12:39:36.464
150	0.0247451030	1.0000000000	1.0000000000	0.8566873237	2022-08-21T12:42:58.765
160	0.0157270636	1.0000000000	1.0000000000	0.8571444158	2022-08-21T12:46:21.354
eval AUC = 0.8624399026418292
eval Acc = 0.5660948536831484
# test=5, eval=4
Epoch	CE	Acc	AUC	TestAUC	Time
0	1.6144846678	0.2182980155	0.4402818409	0.4184958794	2022-08-21T12:49:49.681
10	0.9284920692	0.6084762866	0.8719850545	[1m0.8441918420[0m	2022-08-21T12:53:11.879
20	0.8667974472	0.6323578877	0.9025476786	[1m0.8597422210[0m	2022-08-21T12:56:34.109
30	0.7005751729	0.7346115035	0.9342982976	[1m0.8637855342[0m	2022-08-21T12:59:56.067
40	0.6174851060	0.7608476287	0.9522627793	0.8608617844	2022-08-21T13:03:18.626
50	0.5155339241	0.8022199798	0.9700565180	[1m0.8643001335[0m	2022-08-21T13:06:40.381
60	0.4074831009	0.8755465859	0.9822890837	0.8592924036	2022-08-21T13:10:02.730
70	0.3675942421	0.8735284225	0.9865145322	0.8563074077	2022-08-21T13:13:24.859
80	0.2589222193	0.9371005718	0.9949652365	0.8519203183	2022-08-21T13:16:46.455
90	0.1924734116	0.9613185335	0.9979625375	0.8523216117	2022-08-21T13:20:08.355
100	0.1535854489	0.9710729902	0.9991102626	0.8471987057	2022-08-21T13:23:30.644
110	0.1004835144	0.9926000673	0.9997104317	0.8474993346	2022-08-21T13:26:53.198
120	0.0706061721	0.9956273125	0.9999439149	0.8442280941	2022-08-21T13:30:15.958
130	0.0495613590	0.9993272788	0.9999953311	0.8411723504	2022-08-21T13:33:38.148
140	0.0382781215	0.9996636394	1.0000000000	0.8428759247	2022-08-21T13:37:00.707
150	0.0294175707	0.9996636394	1.0000000000	0.8401376380	2022-08-21T13:40:23.786
eval AUC = 0.8497534030056804
eval Acc = 0.5529767911200807
avg eval AUC = 0.8608577746878284
avg eval Acc = 0.5799283675277086
avg cor among in-layer params = 0.001607944
